"ResponseId","sam_R1","sam_R2","sam_R3","sam_R4","sam_M1","sam_scenario","sam_condition","sam_diagnostic12","sam_R_tot","robin_R1","robin_R2","robin_R3","robin_R4","robin_M1","robin_scenario","robin_condition","robin_diagnostic12","robin_R_tot","francis_R1","francis_R2","francis_R3","francis_R4","francis_M1","francis_scenario","francis_condition","francis_diagnostic12","francis_R_tot","alex_R1","alex_R2","alex_R3","alex_R4","alex_M1","alex_scenario","alex_condition","alex_diagnostic12","alex_R_tot","age","gender","Sample","attn_chk_1Q","attn_chk_2_Q"
"R_3Gfcd9lMv0VgqM4",7,7,7,7,100,"sam","non-diagnostic","ND1",7,7,7,7,7,79,"robin","non-diagnostic","ND2",7,7,7,7,7,83,"francis","diagnostic","NA",7,7,7,5,7,90,"alex","diagnostic","NA",6.5,19,2,"student",1,2
"R_1CmwgqeRuEBMdJr",6,6,6,6,81,"sam","non-diagnostic","ND1",6,6,7,6,7,83,"robin","diagnostic","NA",6.5,6,7,6,6,82,"francis","diagnostic","NA",6.25,6,7,6,7,85,"alex","non-diagnostic","ND2",6.5,23,2,"student",7,5
"R_3n0oZQo5XbLwwpY",7,6,7,7,90,"sam","non-diagnostic","ND1",6.75,7,7,7,7,100,"robin","diagnostic","NA",7,7,7,7,7,100,"francis","diagnostic","NA",7,7,7,7,7,100,"alex","non-diagnostic","ND2",7,20,2,"student",6,5
"R_1JQneh7WYtoUKiZ",7,7,7,7,95,"sam","non-diagnostic","ND1",7,7,7,7,7,93,"robin","non-diagnostic","ND2",7,7,7,7,7,93,"francis","diagnostic","NA",7,7,7,7,7,93,"alex","diagnostic","NA",7,20,2,"student",7,2
"R_25NEHa35tJPGtRD",6,6,6,6,89,"sam","non-diagnostic","ND1",6,6,6,6,6,74,"robin","non-diagnostic","ND2",6,5,5,6,5,72,"francis","diagnostic","NA",5.25,7,7,7,7,82,"alex","diagnostic","NA",7,20,1,"student",5,2
"R_2wvIHKZFZp68kGZ",6,6,6,5,80,"sam","non-diagnostic","ND1",5.75,6,6,6,6,85,"robin","diagnostic","NA",6,6,6,6,5,88,"francis","diagnostic","NA",5.75,6,6,6,6,87,"alex","non-diagnostic","ND2",6,22,1,"student",7,2
"R_9uwp9ZImaTcu2Rz",5,6,5,3,61,"sam","non-diagnostic","ND1",4.75,6,5,7,4,70,"robin","non-diagnostic","ND2",5.5,7,7,7,4,90,"francis","diagnostic","NA",6.25,7,7,7,7,79,"alex","diagnostic","NA",7,26,2,"student",7,5
"R_10ufUqES8mj4rY4",7,7,7,7,100,"sam","non-diagnostic","ND1",7,7,7,7,7,100,"robin","non-diagnostic","ND2",7,7,7,7,7,100,"francis","diagnostic","NA",7,7,7,7,7,100,"alex","diagnostic","NA",7,19,2,"student",7,2
"R_9NxU5O08jsTIjsd",7,7,5,5,72,"sam","non-diagnostic","ND1",6,6,5,4,6,56,"robin","diagnostic","NA",5.25,5,7,4,4,58,"francis","diagnostic","NA",5,7,7,7,7,92,"alex","non-diagnostic","ND2",7,20,2,"student",5,5
"R_3kBX9VQFe0Y1W8i",7,7,7,7,100,"sam","non-diagnostic","ND1",7,7,7,7,7,100,"robin","non-diagnostic","ND2",7,7,7,7,7,100,"francis","diagnostic","NA",7,7,7,7,7,100,"alex","diagnostic","NA",7,21,2,"student",2,5
"R_21tgUGZdqmbeQI5",6,6,6,6,70,"sam","non-diagnostic","ND1",6,6,6,6,6,70,"robin","non-diagnostic","ND2",6,5,6,6,6,70,"francis","diagnostic","NA",5.75,7,7,7,7,85,"alex","diagnostic","NA",7,22,2,"student",7,2
"R_2dutJO2tNVmNLzu",7,7,4,7,100,"sam","non-diagnostic","ND1",6.25,7,7,4,7,100,"robin","diagnostic","NA",6.25,7,7,4,4,100,"francis","diagnostic","NA",5.5,7,7,4,6,100,"alex","non-diagnostic","ND2",6,25,1,"student",7,2
"R_2EjmEltIIzpATx3",7,7,7,7,100,"sam","non-diagnostic","ND1",7,7,7,7,7,100,"robin","diagnostic","NA",7,7,7,7,6,81,"francis","diagnostic","NA",6.75,7,7,7,7,100,"alex","non-diagnostic","ND2",7,38,2,"student",7,2
"R_2rYKTNS5kj0eMRi",6,6,6,6,86,"sam","non-diagnostic","ND1",6,6,6,6,6,88,"robin","non-diagnostic","ND2",6,6,6,6,6,86,"francis","diagnostic","NA",6,6,6,6,6,87,"alex","diagnostic","NA",6,22,2,"student",7,2
"R_3RxaihGpvXCJHo4",7,7,7,7,100,"sam","non-diagnostic","ND1",7,7,7,7,7,100,"robin","diagnostic","NA",7,7,7,7,7,100,"francis","diagnostic","NA",7,7,7,7,7,100,"alex","non-diagnostic","ND2",7,20,1,"student",7,2
"R_2uyYdGHTH9QbywF",7,7,7,7,100,"sam","non-diagnostic","ND1",7,7,7,7,7,100,"robin","non-diagnostic","ND2",7,7,7,7,7,100,"francis","diagnostic","NA",7,7,7,6,7,100,"alex","diagnostic","NA",6.75,28,2,"student",7,2
"R_2AZmhoe0rPEF3kC",6,6,6,6,90,"sam","non-diagnostic","ND1",6,6,6,6,6,90,"robin","diagnostic","NA",6,6,6,6,6,90,"francis","diagnostic","NA",6,6,6,6,6,90,"alex","non-diagnostic","ND2",6,52,2,"student",7,5
"R_3LjBmwQDyAceAFr",7,7,7,4,100,"sam","non-diagnostic","ND1",6.25,4,4,6,7,69,"robin","diagnostic","NA",5.25,7,7,4,7,63,"francis","diagnostic","NA",6.25,7,5,6,7,90,"alex","non-diagnostic","ND2",6.25,20,2,"student",3,3
"R_37qiyDPH0TmogF3",7,7,7,7,100,"sam","non-diagnostic","ND1",7,7,7,4,7,100,"robin","diagnostic","NA",6.25,7,7,7,7,100,"francis","diagnostic","NA",7,7,7,7,7,100,"alex","non-diagnostic","ND2",7,22,1,"student",3,2
"R_3qEx6tFB9ev1Bqk",7,7,6,7,95,"sam","non-diagnostic","ND1",6.75,7,7,6,7,95,"robin","non-diagnostic","ND2",6.75,7,7,6,7,95,"francis","diagnostic","NA",6.75,7,7,5,7,95,"alex","diagnostic","NA",6.5,30,1,"student",5,2
"R_bxElUOD6kAgTw8V",7,7,7,7,100,"sam","non-diagnostic","ND1",7,7,7,7,7,100,"robin","non-diagnostic","ND2",7,7,7,7,7,100,"francis","diagnostic","NA",7,7,7,7,7,100,"alex","diagnostic","NA",7,21,2,"student",7,2
"R_1k0MklkhGC4woLe",7,7,7,7,95,"sam","non-diagnostic","ND1",7,7,7,7,7,95,"robin","diagnostic","NA",7,7,7,7,7,95,"francis","diagnostic","NA",7,7,7,7,7,95,"alex","non-diagnostic","ND2",7,51,5,"student",7,5
"R_3s5Kp63FyvbeKPf",7,7,7,7,100,"sam","non-diagnostic","ND1",7,7,7,7,7,100,"robin","diagnostic","NA",7,7,7,7,6,100,"francis","diagnostic","NA",6.75,7,7,5,7,100,"alex","non-diagnostic","ND2",6.5,21,1,"student",7,2
"R_3iPDViX7hhAgafu",7,7,7,6,94,"sam","non-diagnostic","ND1",6.75,6,6,7,7,90,"robin","non-diagnostic","ND2",6.5,6,7,7,7,92,"francis","diagnostic","NA",6.75,7,7,6,7,92,"alex","diagnostic","NA",6.75,18,2,"student",7,5
"R_12eWtdzo1O92cqy",7,7,7,7,100,"sam","non-diagnostic","ND1",7,7,7,7,7,100,"robin","non-diagnostic","ND2",7,7,7,7,7,100,"francis","diagnostic","NA",7,7,7,7,7,100,"alex","diagnostic","NA",7,20,2,"student",7,5
"R_3RsyOFX2NzT72Ub",7,7,6,7,100,"sam","non-diagnostic","ND1",6.75,6,7,6,7,96,"robin","diagnostic","NA",6.5,6,6,4,3,80,"francis","diagnostic","NA",4.75,6,7,4,6,90,"alex","non-diagnostic","ND2",5.75,24,2,"student",7,2
"R_2UgXvEbCxOxsaFi",4,5,4,6,60,"sam","non-diagnostic","ND1",4.75,4,4,4,4,40,"robin","non-diagnostic","ND2",4,5,5,4,6,70,"francis","diagnostic","NA",5,6,5,4,7,80,"alex","diagnostic","NA",5.5,25,2,"student",7,5
"R_22mhD0Kz9k9D4zC",6,5,6,6,86,"sam","non-diagnostic","ND1",5.75,6,6,6,6,88,"robin","diagnostic","NA",6,6,6,6,4,71,"francis","diagnostic","NA",5.5,5,6,6,7,81,"alex","non-diagnostic","ND2",6,36,2,"student",7,5
"R_1g5OEHM2T3g9o6h",5,6,4,5,91,"sam","non-diagnostic","ND1",5,5,6,4,4,90,"robin","non-diagnostic","ND2",4.75,5,6,4,5,90,"francis","diagnostic","NA",5,5,6,4,6,91,"alex","diagnostic","NA",5.25,46,1,"student",NA,2
"R_3qkunv0pnJ2tmi6",7,7,7,7,100,"sam","non-diagnostic","ND1",7,7,7,7,7,100,"robin","non-diagnostic","ND2",7,7,7,7,7,100,"francis","diagnostic","NA",7,7,7,7,7,100,"alex","diagnostic","NA",7,22,1,"student",7,5
"R_W0CxQdW7Ky3cXF7",6,6,6,5,85,"sam","non-diagnostic","ND1",5.75,7,7,6,7,90,"robin","diagnostic","NA",6.75,6,7,7,4,100,"francis","diagnostic","NA",6,7,7,6,7,100,"alex","non-diagnostic","ND2",6.75,21,2,"student",7,2
"R_1H1RgmsRQQb0Uxt",6,7,6,7,93,"sam","non-diagnostic","ND1",6.5,4,4,5,6,73,"robin","non-diagnostic","ND2",4.75,6,7,5,2,43,"francis","diagnostic","NA",5,7,6,7,7,94,"alex","diagnostic","NA",6.75,35,2,"student",7,2
"R_2VwPrBpFcf3DMJq",7,7,7,7,100,"sam","non-diagnostic","ND1",7,7,7,7,7,100,"robin","non-diagnostic","ND2",7,7,7,7,7,100,"francis","diagnostic","NA",7,7,7,7,7,100,"alex","diagnostic","NA",7,32,1,"student",5,2
"R_2QAhGJ14eIVU14o",7,7,7,5,77,"sam","non-diagnostic","ND1",6.5,7,7,4,7,100,"robin","diagnostic","NA",6.25,6,6,6,5,72,"francis","diagnostic","NA",5.75,6,6,4,7,90,"alex","non-diagnostic","ND2",5.75,21,1,"student",1,5
"R_1HnOixgcAakXYgd",6,6,6,6,90,"sam","non-diagnostic","ND1",6,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,6,6,6,90,"francis","diagnostic","NA",6,NA,NA,NA,NA,NA,NA,NA,NA,NA,19,2,"student",NA,NA
"R_3p3C8UJZR0yDLl7",6,6,7,6,90,"sam","non-diagnostic","ND1",6.25,6,7,6,7,85,"robin","diagnostic","NA",6.5,6,6,7,6,90,"francis","diagnostic","NA",6.25,6,7,6,7,95,"alex","non-diagnostic","ND2",6.5,21,2,"student",7,5
"R_OcV7Tc4NkChNc41",6,6,6,6,91,"sam","non-diagnostic","ND1",6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,7,6,7,95,"alex","diagnostic","NA",6.75,37,2,"student",NA,2
"R_3kAm9Cfpsttps9s",7,7,7,7,98,"sam","non-diagnostic","ND1",7,7,7,7,7,93,"robin","diagnostic","NA",7,5,6,4,4,62,"francis","diagnostic","NA",4.75,7,6,7,7,92,"alex","non-diagnostic","ND2",6.75,48,2,"student",5,2
"R_23U1x70NRuU1GrG",6,6,2,2,76,"sam","non-diagnostic","ND1",4,6,6,2,2,76,"robin","non-diagnostic","ND2",4,6,6,2,2,77,"francis","diagnostic","NA",4,7,7,2,2,95,"alex","diagnostic","NA",4.5,42,2,"student",7,2
"R_a9p5BDxhhrNqxhL",7,7,7,7,100,"sam","non-diagnostic","ND1",7,7,7,7,7,100,"robin","non-diagnostic","ND2",7,7,7,7,7,100,"francis","diagnostic","NA",7,7,7,7,7,100,"alex","diagnostic","NA",7,22,2,"student",5,5
"R_1g0hXHBjHHAeQjB",7,7,5,7,97,"sam","non-diagnostic","ND1",6.5,7,7,6,7,96,"robin","diagnostic","NA",6.75,7,7,5,6,90,"francis","diagnostic","NA",6.25,7,7,5,7,96,"alex","non-diagnostic","ND2",6.5,37,1,"student",5,2
"R_3dRInx1BnHpJ0J7",7,7,7,6,86,"sam","non-diagnostic","ND1",6.75,6,6,6,7,92,"robin","non-diagnostic","ND2",6.25,6,6,6,6,81,"francis","diagnostic","NA",6,7,7,7,7,95,"alex","diagnostic","NA",7,18,2,"student",5,2
"R_2Ysa52R6MKsUIA3",7,7,7,7,100,"sam","non-diagnostic","ND1",7,5,5,4,6,87,"robin","diagnostic","NA",5,7,7,5,5,100,"francis","diagnostic","NA",6,7,7,7,7,100,"alex","non-diagnostic","ND2",7,19,2,"student",7,5
"R_2SidANRZ2HZGxJF",5,7,5,7,76,"sam","non-diagnostic","ND1",6,7,7,7,7,79,"robin","diagnostic","NA",7,5,6,5,5,80,"francis","diagnostic","NA",5.25,7,7,7,7,86,"alex","non-diagnostic","ND2",7,19,1,"student",7,2
"R_10IMPU83y773OT8",7,7,7,7,100,"sam","non-diagnostic","ND1",7,7,7,7,7,100,"robin","diagnostic","NA",7,6,6,6,6,90,"francis","diagnostic","NA",6,7,7,7,7,100,"alex","non-diagnostic","ND2",7,20,2,"student",5,2
"R_3O63fxV3Vho29Cy",7,7,7,7,90,"sam","non-diagnostic","ND1",7,7,7,7,7,90,"robin","non-diagnostic","ND2",7,7,7,7,7,90,"francis","diagnostic","NA",7,7,7,7,7,90,"alex","diagnostic","NA",7,19,2,"student",7,5
"R_dmvayWsCRtxlk0p",7,7,7,7,91,"sam","non-diagnostic","ND1",7,7,7,7,7,97,"robin","diagnostic","NA",7,7,7,7,7,97,"francis","diagnostic","NA",7,7,7,7,7,97,"alex","non-diagnostic","ND2",7,22,2,"student",7,2
"R_Q9AIJcS2wIEyWU9",7,7,7,7,97,"sam","non-diagnostic","ND1",7,6,6,7,7,86,"robin","non-diagnostic","ND2",6.5,6,6,7,6,91,"francis","diagnostic","NA",6.25,7,7,7,7,95,"alex","diagnostic","NA",7,20,1,"student",7,2
"R_1dy6TVuVbiayDkX",6,6,6,6,86,"sam","non-diagnostic","ND1",6,6,7,6,7,86,"robin","non-diagnostic","ND2",6.5,7,7,7,6,86,"francis","diagnostic","NA",6.75,7,7,7,7,86,"alex","diagnostic","NA",7,25,2,"student",7,5
"R_5bSCsYbkvcBg4GB",7,7,7,7,100,"sam","non-diagnostic","ND1",7,7,7,7,7,100,"robin","diagnostic","NA",7,7,7,7,7,100,"francis","diagnostic","NA",7,7,7,7,7,100,"alex","non-diagnostic","ND2",7,23,2,"student",7,5
"R_9TCfxdWvYp6ObBv",7,7,7,7,100,"sam","non-diagnostic","ND1",7,7,7,7,7,100,"robin","non-diagnostic","ND2",7,7,6,7,7,81,"francis","diagnostic","NA",6.75,7,7,7,7,100,"alex","diagnostic","NA",7,18,2,"student",2,5
"R_2V2U9rLez29dUn4",6,6,5,6,70,"sam","non-diagnostic","ND1",5.75,7,6,5,5,65,"robin","diagnostic","NA",5.75,5,4,5,4,55,"francis","diagnostic","NA",4.5,6,7,4,5,75,"alex","non-diagnostic","ND2",5.5,20,1,"student",7,5
"R_1DokquMlOYvUKmV",7,7,6,6,91,"sam","non-diagnostic","ND1",6.5,7,7,7,7,100,"robin","diagnostic","NA",7,6,6,7,4,65,"francis","diagnostic","NA",5.75,7,7,6,7,100,"alex","non-diagnostic","ND2",6.75,22,2,"student",7,2
"R_3h6DL3PHgovu9XU",7,5,7,7,75,"sam","non-diagnostic","ND1",6.5,7,5,7,7,75,"robin","non-diagnostic","ND2",6.5,7,5,7,6,75,"francis","diagnostic","NA",6.25,7,4,7,7,50,"alex","diagnostic","NA",6.25,22,2,"student",7,2
"R_yDdRYrzZ1iPgX9D",7,7,7,7,100,"sam","non-diagnostic","ND1",7,7,7,7,7,100,"robin","non-diagnostic","ND2",7,7,7,7,7,91,"francis","diagnostic","NA",7,7,7,7,7,100,"alex","diagnostic","NA",7,20,2,"student",7,2
"R_25XxPHKOo9NTJVy",7,6,5,6,88,"sam","non-diagnostic","ND1",6,5,6,5,5,82,"robin","diagnostic","NA",5.25,5,6,6,6,80,"francis","diagnostic","NA",5.75,5,5,5,5,74,"alex","non-diagnostic","ND2",5,20,1,"student",7,2
"R_3e8l0KG3tgISb2q",7,7,7,7,91,"sam","non-diagnostic","ND1",7,7,7,7,7,92,"robin","non-diagnostic","ND2",7,6,6,7,6,90,"francis","diagnostic","NA",6.25,7,7,7,7,100,"alex","diagnostic","NA",7,21,2,"student",1,5
"R_3ENdiatZ7jpLkVg",7,7,7,7,100,"sam","non-diagnostic","ND1",7,7,7,7,7,100,"robin","non-diagnostic","ND2",7,7,7,4,7,100,"francis","diagnostic","NA",6.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,2,"student",1,2
"R_2B9h84UWcAb3aJW",7,7,2,7,94,"sam","non-diagnostic","ND1",5.75,7,6,7,7,95,"robin","diagnostic","NA",6.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,6,2,7,93,"alex","non-diagnostic","ND2",5.5,19,2,"student",NA,2
"R_3PUp6adpN6VHnRw",6,5,5,4,70,"sam","non-diagnostic","ND1",5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,5,5,7,75,"alex","non-diagnostic","ND2",5.75,18,2,"student",5,2
"R_R9XVs5S1eM3Zg3L",7,7,7,7,100,"sam","non-diagnostic","ND1",7,7,7,7,7,100,"robin","diagnostic","NA",7,7,7,7,7,100,"francis","diagnostic","NA",7,7,7,7,7,100,"alex","non-diagnostic","ND2",7,18,1,"student",5,2
"R_31cJHAxalzp8Z4Y",6,5,5,6,82,"sam","non-diagnostic","ND1",5.5,6,7,6,6,87,"robin","non-diagnostic","ND2",6.25,6,6,7,6,93,"francis","diagnostic","NA",6.25,6,6,6,6,92,"alex","diagnostic","NA",6,47,2,"student",7,2
"R_2R7UdB4N2T36bw2",7,7,7,7,100,"sam","non-diagnostic","ND1",7,7,7,7,7,100,"robin","diagnostic","NA",7,7,7,7,7,100,"francis","diagnostic","NA",7,7,7,7,7,100,"alex","non-diagnostic","ND2",7,21,2,"student",6,5
"R_1hQiowW00hM4Cgg",7,7,7,7,100,"sam","non-diagnostic","ND1",7,7,7,7,7,100,"robin","diagnostic","NA",7,7,6,7,7,83,"francis","diagnostic","NA",6.75,7,6,6,7,81,"alex","non-diagnostic","ND2",6.5,21,2,"student",2,2
"R_24o3sVLeyMrAr1q",6,6,6,6,71,"sam","non-diagnostic","ND1",6,6,6,6,6,70,"robin","non-diagnostic","ND2",6,5,5,5,5,60,"francis","diagnostic","NA",5,7,7,7,7,91,"alex","diagnostic","NA",7,22,2,"student",2,2
"R_2Y4BhutgUIkA2yp",7,7,7,6,83,"sam","non-diagnostic","ND1",6.75,7,7,7,6,83,"robin","diagnostic","NA",6.75,7,7,7,6,80,"francis","diagnostic","NA",6.75,7,7,7,6,82,"alex","non-diagnostic","ND2",6.75,21,2,"student",7,2
"R_vwdiP3BfF76Ulj3",7,7,7,7,81,"sam","non-diagnostic","ND1",7,7,7,5,7,89,"robin","non-diagnostic","ND2",6.5,7,7,7,7,92,"francis","diagnostic","NA",7,7,7,6,7,99,"alex","diagnostic","NA",6.75,42,1,"student",2,5
"R_2zoLhmJJ2alwktA",7,7,1,7,99,"sam","non-diagnostic","ND1",5.5,7,7,1,7,100,"robin","diagnostic","NA",5.5,7,7,7,7,100,"francis","diagnostic","NA",7,7,7,1,6,100,"alex","non-diagnostic","ND2",5.25,57,2,"student",5,5
"R_1IhNcQCfPce5mAq",7,7,7,7,81,"sam","non-diagnostic","ND1",7,7,7,7,7,89,"robin","diagnostic","NA",7,7,7,7,7,86,"francis","diagnostic","NA",7,7,7,7,7,97,"alex","non-diagnostic","ND2",7,23,2,"student",7,2
"R_2B3XGFtPHpBMSKO",5,5,5,5,74,"sam","non-diagnostic","ND1",5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,7,5,6,88,"alex","diagnostic","NA",6,22,2,"student",7,NA
"R_1QA7hZEP3QjBpr5",7,7,7,7,95,"sam","non-diagnostic","ND1",7,7,7,6,7,100,"robin","non-diagnostic","ND2",6.75,6,7,5,5,80,"francis","diagnostic","NA",5.75,7,7,5,7,100,"alex","diagnostic","NA",6.5,21,2,"student",7,5
"R_3HOeEkQXIGiw19p",5,5,5,5,80,"sam","non-diagnostic","ND1",5,5,5,5,5,80,"robin","diagnostic","NA",5,4,4,6,5,79,"francis","diagnostic","NA",4.75,5,5,5,5,80,"alex","non-diagnostic","ND2",5,22,2,"student",7,5
"R_1FRE2ta7YtzrW3j",6,5,6,5,77,"sam","non-diagnostic","ND1",5.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,5,5,5,79,"francis","diagnostic","NA",5.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,18,1,"student",2,2
"R_Tk22YOHqPILuxI5",6,5,6,6,81,"sam","non-diagnostic","ND1",5.75,6,5,6,6,83,"robin","non-diagnostic","ND2",5.75,5,2,6,3,78,"francis","diagnostic","NA",4,6,6,6,6,85,"alex","diagnostic","NA",6,26,2,"student",7,2
"R_3qlGv8tJnBlyANz",6,6,7,6,85,"sam","non-diagnostic","ND1",6.25,6,6,7,7,94,"robin","non-diagnostic","ND2",6.5,7,7,7,6,92,"francis","diagnostic","NA",6.75,7,7,6,7,99,"alex","diagnostic","NA",6.75,21,2,"student",6,2
"R_xrP3Fbhn8IIB6QF",6,6,6,5,93,"sam","non-diagnostic","ND1",5.75,6,6,6,6,93,"robin","non-diagnostic","ND2",6,6,6,6,6,91,"francis","diagnostic","NA",6,6,5,6,6,93,"alex","diagnostic","NA",5.75,42,1,"student",5,2
"R_1dgCOI9Vz7A1R4K",6,6,6,6,90,"sam","non-diagnostic","ND1",6,6,6,4,6,85,"robin","non-diagnostic","ND2",5.5,6,6,6,6,90,"francis","diagnostic","NA",6,6,7,5,5,88,"alex","diagnostic","NA",5.75,33,1,"student",7,2
"R_1jK6vF2lqRYk1s4",7,7,6,6,85,"sam","non-diagnostic","ND1",6.5,7,7,7,7,89,"robin","diagnostic","NA",7,7,7,7,7,83,"francis","diagnostic","NA",7,7,7,7,7,87,"alex","non-diagnostic","ND2",7,35,2,"student",7,5
"R_3nfrEgS6QdnhFZO",6,6,6,6,80,"sam","non-diagnostic","ND1",6,6,6,6,6,85,"robin","diagnostic","NA",6,4,5,4,4,63,"francis","diagnostic","NA",4.25,5,5,4,4,69,"alex","non-diagnostic","ND2",4.5,22,2,"student",7,5
"R_10wlW0iacweyD64",7,7,7,7,100,"sam","non-diagnostic","ND1",7,7,7,7,7,100,"robin","diagnostic","NA",7,7,7,7,7,100,"francis","diagnostic","NA",7,7,7,6,6,88,"alex","non-diagnostic","ND2",6.5,25,2,"student",2,2
"R_51ObagQAb9RFoGZ",6,6,6,6,76,"sam","non-diagnostic","ND1",6,6,6,6,7,82,"robin","non-diagnostic","ND2",6.25,5,5,5,5,63,"francis","diagnostic","NA",5,6,6,6,7,77,"alex","diagnostic","NA",6.25,23,2,"student",7,5
"R_1rokluiFfwFbGVU",7,7,7,7,90,"sam","non-diagnostic","ND1",7,7,7,7,7,91,"robin","diagnostic","NA",7,7,7,7,7,83,"francis","diagnostic","NA",7,7,7,7,7,80,"alex","non-diagnostic","ND2",7,30,2,"student",2,5
"R_2UbCGNlSB7bJ1ce",7,7,7,7,94,"sam","non-diagnostic","ND1",7,7,6,7,6,92,"robin","diagnostic","NA",6.5,7,7,6,6,92,"francis","diagnostic","NA",6.5,7,7,6,6,92,"alex","non-diagnostic","ND2",6.5,31,2,"student",7,2
"R_bfJEG3NObHIh5MB",7,7,7,7,100,"sam","non-diagnostic","ND1",7,7,7,7,7,100,"robin","non-diagnostic","ND2",7,7,7,7,7,100,"francis","diagnostic","NA",7,7,7,7,7,100,"alex","diagnostic","NA",7,19,1,"student",1,5
"R_8wsSyht741JywIF",7,7,7,6,82,"sam","non-diagnostic","ND1",6.75,7,7,7,7,95,"robin","diagnostic","NA",7,7,7,7,7,81,"francis","diagnostic","NA",7,7,7,7,7,95,"alex","non-diagnostic","ND2",7,28,2,"student",2,2
"R_zYbkzt5IVmxRXUd",6,5,5,6,75,"sam","non-diagnostic","ND1",5.5,5,6,5,5,79,"robin","non-diagnostic","ND2",5.25,5,5,6,5,69,"francis","diagnostic","NA",5.25,6,5,6,5,72,"alex","diagnostic","NA",5.5,20,2,"student",2,2
"R_25ZKKsCLx3ofQB1",6,6,6,6,75,"sam","non-diagnostic","ND1",6,7,7,6,7,75,"robin","diagnostic","NA",6.75,7,7,6,6,75,"francis","diagnostic","NA",6.5,7,7,6,7,75,"alex","non-diagnostic","ND2",6.75,49,2,"student",7,5
"R_1IMe8bZt1s3d6mC",7,6,6,7,90,"sam","non-diagnostic","ND1",6.5,6,6,5,7,85,"robin","non-diagnostic","ND2",6,6,7,5,6,90,"francis","diagnostic","NA",6,6,7,4,7,80,"alex","diagnostic","NA",6,22,1,"student",7,2
"R_ahQjWtFns8C8Wkh",7,7,7,7,100,"sam","non-diagnostic","ND1",7,7,7,7,7,100,"robin","non-diagnostic","ND2",7,7,7,7,7,100,"francis","diagnostic","NA",7,7,7,7,7,100,"alex","diagnostic","NA",7,19,2,"student",7,2
"R_1d0Qvn0PdwUd975",5,5,4,5,50,"sam","non-diagnostic","ND1",4.75,4,5,4,6,60,"robin","diagnostic","NA",4.75,4,4,4,4,50,"francis","diagnostic","NA",4,6,6,5,6,70,"alex","non-diagnostic","ND2",5.75,27,1,"student",7,2
"R_1d0MtUFpoTdLFdi",5,6,7,7,96,"sam","non-diagnostic","ND1",6.25,4,5,6,5,88,"robin","non-diagnostic","ND2",5,5,6,6,6,94,"francis","diagnostic","NA",5.75,7,7,7,7,100,"alex","diagnostic","NA",7,34,1,"student",2,5
"R_31vpeZidtYDLJV9",7,7,7,7,100,"sam","non-diagnostic","ND1",7,7,7,7,7,100,"robin","diagnostic","NA",7,7,7,7,7,100,"francis","diagnostic","NA",7,7,7,7,7,100,"alex","non-diagnostic","ND2",7,18,1,"student",2,2
"R_1rBVZJuF2t6WxDE",7,7,7,7,96,"sam","non-diagnostic","ND1",7,7,7,7,7,97,"robin","non-diagnostic","ND2",7,7,7,5,5,100,"francis","diagnostic","NA",6,7,7,7,7,100,"alex","diagnostic","NA",7,21,2,"student",7,2
"R_bvnEsGNyjVm7HoJ",5,5,4,5,50,"sam","non-diagnostic","ND1",4.75,5,5,4,5,50,"robin","diagnostic","NA",4.75,3,3,5,4,42,"francis","diagnostic","NA",3.75,5,5,4,5,50,"alex","non-diagnostic","ND2",4.75,43,2,"student",7,2
"R_1kLAGAYRxOpngPZ",7,7,7,7,100,"sam","non-diagnostic","ND1",7,7,7,7,7,100,"robin","non-diagnostic","ND2",7,6,6,4,4,66,"francis","diagnostic","NA",5,7,7,7,7,100,"alex","diagnostic","NA",7,21,1,"student",1,5
"R_1SRKIa20VPBqjAd",6,6,6,6,80,"sam","non-diagnostic","ND1",6,6,6,6,6,80,"robin","non-diagnostic","ND2",6,6,6,6,6,80,"francis","diagnostic","NA",6,6,6,6,6,80,"alex","diagnostic","NA",6,23,2,"student",7,5
"R_3NX9RLGwfn95hmB",6,5,6,6,85,"sam","non-diagnostic","ND1",5.75,7,6,6,6,92,"robin","diagnostic","NA",6.25,6,6,5,6,89,"francis","diagnostic","NA",5.75,6,6,5,6,92,"alex","non-diagnostic","ND2",5.75,21,2,"student",7,2
"R_3P83VRJU05BwACT",6,6,6,6,93,"sam","non-diagnostic","ND1",6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21,2,"student",6,NA
