StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,consentQ,PID,age,gender,gender_4_TEXT,S_ND1_R_1,S_ND1_R_2,S_ND1_R_3,S_ND1_R_4,S_ND1_M_1,R_ND2_R_1,R_ND2_R_2,R_ND2_R_3,R_ND2_R_4,R_ND2_M_1,F_M_R_1,F_M_R_2,F_M_R_3,F_M_R_4,F_M_M_1,A_M_R_1,A_M_R_2,A_M_R_3,A_M_R_4,A_M_M_1,attn_chk_1Q,attn_chk_2_Q,S_ND2_R_1,S_ND2_R_2,S_ND2_R_3,S_ND2_R_4,S_ND2_M_1,R_M_R_1,R_M_R_2,R_M_R_3,R_M_R_4,R_M_M_1,F_ND1_R_1,F_ND1_R_2,F_ND1_R_3,F_ND1_R_4,F_ND1_M_1,A_ND2_R_1,A_ND2_R_2,A_ND2_R_3,A_ND2_R_4,A_ND2_M_1,S_M_R_1,S_M_R_2,S_M_R_3,S_M_R_4,S_M_M_1,R_ND1_R_1,R_ND1_R_2,R_ND1_R_3,R_ND1_R_4,R_ND1_M_1,F_ND2_R_1,F_ND2_R_2,F_ND2_R_3,F_ND2_R_4,F_ND2_M_1,A_ND1_R_1,A_ND1_R_2,A_ND1_R_3,A_ND1_R_4,A_ND1_M_1,previous_version,Sample
2022-04-04 13:28:04,2022-04-04 13:29:46,0,,100,102,1,2022-04-04 13:29:46,R_32KqUWtO8RGR7HU,,,,,,,anonymous,EN,1,A33O5H7D84ZGMF,35,2,,,,,,,,,,,,6,6,7,5,84,,,,,,7,5,,,,,,,,,,,,,,,,7,6,7,5,68,6,7,5,6,90,5,6,7,6,77,,,,,,,,,,,2,MTurk
2022-04-04 13:33:25,2022-04-04 13:34:36,0,,100,71,1,2022-04-04 13:34:38,R_3HC7YGMzaGsw5IR,,,,,,,anonymous,EN,1,AYVJ1AI4VLWU9,25,1,,1,7,2,5,80,,,,,,6,7,2,3,96,,,,,,7,2,,,,,,1,5,1,2,85,,,,,,1,4,4,5,85,,,,,,,,,,,,,,,,,,,,,2,MTurk
2022-04-04 13:33:32,2022-04-04 13:35:31,0,,100,118,1,2022-04-04 13:35:31,R_1K1NBMbIc8LG4h6,,,,,,,anonymous,EN,1,AAOK1IPJGXQC8,24,1,,,,,,,,,,,,,,,,,,,,,,2,3,,,,,,4,5,4,5,47,,,,,,,,,,,4,5,4,5,52,,,,,,4,5,4,6,55,4,4,4,5,60,3,MTurk
2022-04-04 14:25:25,2022-04-04 14:30:25,0,,100,299,1,2022-04-04 14:30:25,R_3CBfJH567NuIteu,,,,,,,anonymous,EN,1,A3C70ZD994NNHG,42,2,,,,,,,,,,,,6,7,6,7,75,,,,,,1,1,,,,,,,,,,,,,,,,6,7,6,7,75,6,7,6,7,73,6,7,6,7,72,,,,,,,,,,,1,MTurk
2022-04-04 14:29:48,2022-04-04 14:32:07,0,,100,139,1,2022-04-04 14:32:07,R_2QASnSUYLG4Ivf3,,,,,,,anonymous,EN,1,AS1P75J5FYSCQ,30,2,,,,,,,,,,,,6,5,7,6,69,,,,,,7,2,,,,,,,,,,,,,,,,5,6,7,6,78,6,7,5,6,81,6,7,5,6,54,,,,,,,,,,,3,MTurk
2022-04-04 14:31:52,2022-04-04 14:35:20,0,,100,207,1,2022-04-04 14:35:20,R_2VkKEwpaNWNOaf6,,,,,,,anonymous,EN,1,A2QX1SJXQN1NV1,38,1,,,,,,,,,,,,,,,,,5,6,7,6,80,1,2,5,6,6,7,90,5,6,7,6,83,6,6,5,7,94,,,,,,,,,,,,,,,,,,,,,,,,,,1,MTurk
2022-04-04 14:49:22,2022-04-04 15:00:28,0,,100,666,1,2022-04-04 15:00:28,R_1LURZUP1StJs37W,,,,,,,anonymous,EN,1,A1LMKRXF7QWVQW,52,2,,,,,,,,,,,,,,,,,6,5,6,7,65,2,2,,,,,,,,,,,,,,,,,,,,,6,6,6,6,64,5,6,6,6,71,6,6,6,6,78,,,,,,1,MTurk
2022-04-04 15:20:13,2022-04-04 15:28:38,0,,100,504,1,2022-04-04 15:28:39,R_1fdDIK3EZ0eSXjV,,,,,,,anonymous,EN,1,A1PF1T680LSXQ5,41,1,,6,7,6,7,81,6,7,6,6,80,6,7,6,7,81,6,7,6,7,81,7,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,MTurk
2022-04-05 05:20:52,2022-04-05 05:22:32,0,,100,100,1,2022-04-05 05:22:33,R_3Hi6ASPsglXU6Kv,,,,,,,anonymous,EN,1,A11042NCTA8PGT,35,1,,,,,,,,,,,,,,,,,,,,,,7,2,,,,,,7,7,7,7,90,,,,,,,,,,,7,7,7,7,90,,,,,,,,,,,7,7,7,7,90,1,MTurk
2022-04-05 05:20:37,2022-04-05 05:24:29,0,,100,231,1,2022-04-05 05:24:30,R_PSfHKSEXYRiWG2t,,,,,,,anonymous,EN,1,A8RH3SMTGGQC,30,2,,7,7,7,7,100,7,7,7,7,100,7,7,7,7,100,7,7,7,7,100,7,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,MTurk
2022-04-05 05:22:43,2022-04-05 05:24:42,0,,100,118,1,2022-04-05 05:24:42,R_322TIK0quGP0Mry,,,,,,,anonymous,EN,1,A2NAKIXS3DVGAA,28,1,,,,,,,,,,,,,,,,,5,5,5,5,70,7,2,5,5,5,5,71,5,5,5,5,70,5,5,5,5,71,,,,,,,,,,,,,,,,,,,,,,,,,,3,MTurk
2022-04-05 05:22:39,2022-04-05 05:24:47,0,,100,128,1,2022-04-05 05:24:47,R_Az0u8ME7xG6NCet,,,,,,,anonymous,EN,1,A321CSFRYGQHCQ,27,1,,,,,,,,,,,,,,,,,6,5,4,6,70,7,2,,,,,,,,,,,,,,,,,,,,,7,6,6,7,90,7,6,7,7,98,6,6,6,6,91,,,,,,3,MTurk
2022-04-05 05:22:40,2022-04-05 05:24:55,0,,100,134,1,2022-04-05 05:24:55,R_3EpcabEduQwDu0A,,,,,,,anonymous,EN,1,A1WS034BN6VQPK,30,1,,7,6,5,4,100,7,6,4,5,95,6,5,4,5,100,6,7,6,5,100,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,MTurk
2022-04-05 05:21:16,2022-04-05 05:25:14,0,,100,238,1,2022-04-05 05:25:14,R_8liaysvrq9J7SFP,,,,,,,anonymous,EN,1,A24POSXF7260GF,30,2,,,,,,,,,,,,5,6,6,5,78,,,,,,2,3,,,,,,,,,,,,,,,,6,7,6,4,85,6,5,6,5,85,6,6,7,4,64,,,,,,,,,,,1,MTurk
2022-04-05 05:21:59,2022-04-05 05:25:36,0,,100,217,1,2022-04-05 05:25:37,R_3PmDeYkFes0AM46,,,,,,,anonymous,EN,1,A1K8VUKRL53OX,30,1,,7,7,7,7,95,,,,,,7,7,7,7,95,,,,,,7,5,,,,,,7,7,7,7,91,,,,,,7,7,7,7,91,,,,,,,,,,,,,,,,,,,,,1,MTurk
2022-04-05 05:23:33,2022-04-05 05:25:48,0,,100,134,1,2022-04-05 05:25:48,R_3Ooja8UdEWyQzp6,,,,,,,anonymous,EN,1,A3K8RZYA7DPPRJ,55,1,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,6,7,6,7,79,,,,,,,,,,,7,6,7,6,62,,,,,,7,6,7,6,64,7,6,7,6,90,2,MTurk
2022-04-05 05:23:52,2022-04-05 05:26:15,0,,100,143,1,2022-04-05 05:26:15,R_3HAeKQpkDyGD3L2,,,,,,,anonymous,EN,1,A3EPANM004TD1M,39,2,,,,,,,,,,,,,,,,,5,5,5,5,83,7,2,,,,,,,,,,,,,,,,,,,,,7,7,7,7,97,5,5,5,5,98,5,5,5,5,81,,,,,,2,MTurk
2022-04-05 05:23:21,2022-04-05 05:27:07,0,,100,225,1,2022-04-05 05:27:07,R_3003ptD95qB7YXi,,,,,,,anonymous,EN,1,A28NWNCA385YGU,35,1,,,,,,,,,,,,6,5,6,6,71,,,,,,7,2,,,,,,,,,,,,,,,,5,6,5,6,73,6,5,6,6,71,6,5,7,6,77,,,,,,,,,,,1,MTurk
2022-04-05 05:25:58,2022-04-05 05:27:39,0,,100,101,1,2022-04-05 05:27:41,R_3hF5lmRaroIgGqy,,,,,,,anonymous,EN,1,A247VOMO4MMA38,25,2,,7,6,7,7,77,,,,,,7,7,7,7,70,,,,,,1,3,,,,,,7,7,7,7,86,,,,,,7,7,7,7,76,,,,,,,,,,,,,,,,,,,,,1,MTurk
2022-04-05 05:25:44,2022-04-05 05:27:45,0,,100,121,1,2022-04-05 05:27:46,R_3OqMDl2j943mU3v,,,,,,,anonymous,EN,1,A2C9K32UQ0RXQN,25,2,,6,6,5,6,74,6,5,6,6,85,6,6,6,6,91,2,2,2,2,13,7,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,MTurk
2022-04-05 05:26:22,2022-04-05 05:28:06,0,,100,103,1,2022-04-05 05:28:06,R_9Y27vqOOnfb24N3,,,,,,,anonymous,EN,1,A5P12YJP805RG,26,1,,,,,,,,,,,,,,,,,6,4,3,4,75,7,2,7,7,6,6,91,6,6,4,4,80,5,5,5,5,75,,,,,,,,,,,,,,,,,,,,,,,,,,2,MTurk
2022-04-05 05:26:01,2022-04-05 05:28:46,0,,100,164,1,2022-04-05 05:28:46,R_etYCDLSi4Ji9ZlL,,,,,,,anonymous,EN,1,A1428L5E38LGMX,52,1,,6,5,6,6,89,,,,,,6,5,5,6,87,,,,,,7,2,,,,,,6,6,7,6,80,,,,,,6,7,6,6,84,,,,,,,,,,,,,,,,,,,,,2,MTurk
2022-04-05 05:25:52,2022-04-05 05:29:06,0,,100,194,1,2022-04-05 05:29:06,R_3fq4FWpgAWTovw7,,,,,,,anonymous,EN,1,A2KRPK3GQR0GA9,35,1,,,,,,,,,,,,,,,,,7,7,7,7,100,7,2,7,7,7,7,100,7,7,7,7,100,7,7,7,7,97,,,,,,,,,,,,,,,,,,,,,,,,,,3,MTurk
2022-04-05 05:26:44,2022-04-05 05:29:16,0,,100,152,1,2022-04-05 05:29:17,R_3GkUWB8PH1ki9e8,,,,,,,anonymous,EN,1,APL6X48OZH9QF,29,1,,,,,,,,,,,,,,,,,6,5,4,6,79,7,2,,,,,,,,,,,,,,,,,,,,,6,5,6,5,67,5,5,5,6,80,5,6,4,5,77,,,,,,2,MTurk
2022-04-05 05:26:45,2022-04-05 05:29:22,0,,100,157,1,2022-04-05 05:29:22,R_0vwVlpeRVpNDhjr,,,,,,,anonymous,EN,1,A1EIRAKSLWC9WU,30,1,,,,,,,,,,,,,,,,,,,,,,1,4,,,,,,2,5,5,3,64,,,,,,,,,,,,,,,,,,,,,2,5,4,5,59,2,4,3,5,61,1,MTurk
2022-04-05 05:28:47,2022-04-05 05:30:10,0,,100,83,1,2022-04-05 05:30:10,R_11j3TyNZmeAD4wD,,,,,,,anonymous,EN,1,A25L0OK6EX80K4,25,2,,,,,,,,,,,,,,,,,7,6,7,7,81,1,3,,,,,,,,,,,,,,,,,,,,,7,6,7,7,81,7,6,7,7,75,7,6,7,7,74,,,,,,1,MTurk
2022-04-05 05:30:28,2022-04-05 05:33:12,0,,100,164,1,2022-04-05 05:33:12,R_33ycpZ3ug4mTEPS,,,,,,,anonymous,EN,1,AD4YF6SVAHCSS,45,1,,,,,,,,,,,,,,,,,7,6,7,5,98,4,2,7,6,7,6,70,6,7,6,7,96,6,7,6,7,78,,,,,,,,,,,,,,,,,,,,,,,,,,1,MTurk
2022-04-05 05:32:23,2022-04-05 05:34:03,0,,100,100,1,2022-04-05 05:34:04,R_bNncYkrMVl0kLvP,,,,,,,anonymous,EN,1,COPIEDA26HKTRYEW6OA5,25,2,,,,,,,,,,,,7,7,7,7,82,,,,,,1,3,,,,,,,,,,,,,,,,7,7,7,7,73,7,6,7,7,80,7,6,7,7,75,,,,,,,,,,,1,MTurk
2022-04-05 05:30:18,2022-04-05 05:35:02,0,,100,283,1,2022-04-05 05:35:02,R_blombZT1Ikj7KUN,,,,,,,anonymous,EN,1,A2WTSIFVDRSB2H,24,2,,,,,,,,,,,,,,,,,,,,,,7,3,,,,,,2,4,3,3,93,,,,,,,,,,,,,,,,,,,,,3,6,2,5,82,2,3,4,3,72,1,MTurk
2022-04-05 05:28:01,2022-04-05 05:36:24,0,,100,502,1,2022-04-05 05:36:24,R_1JEiVkO7aX6Vy4s,,,,,,,anonymous,EN,1,A3IQWK3D4ABJKV,1983,2,,4,5,5,4,67,5,6,3,5,80,4,5,6,6,71,5,6,4,4,72,7,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,MTurk
2022-04-05 05:29:45,2022-04-05 05:36:42,0,,100,416,1,2022-04-05 05:36:42,R_xupOZfk2bN3lFvz,,,,,,,anonymous,EN,1,A0505289TSH2NC1YOHYK,31,1,,,,,,,,,,,,,,,,,6,6,6,6,79,7,2,,,,,,,,,,,,,,,,,,,,,4,4,4,4,49,6,6,6,6,70,5,5,5,5,63,,,,,,2,MTurk
2022-04-05 05:34:54,2022-04-05 05:36:58,0,,100,124,1,2022-04-05 05:36:59,R_Z37IGewQIydHUT7,,,,,,,anonymous,EN,1,AXUA1OX2YNT8B,34,1,,7,6,5,6,89,,,,,,7,6,5,6,83,,,,,,1,3,,,,,,7,6,5,6,92,,,,,,7,6,5,6,85,,,,,,,,,,,,,,,,,,,,,1,MTurk
2022-04-05 05:29:56,2022-04-05 05:41:03,0,,100,666,1,2022-04-05 05:41:03,R_SCVrZ1X0IuPbQat,,,,,,,anonymous,EN,1,A25UWPX64DCORM,38,1,,7,7,7,7,64,,,,,,7,7,7,7,78,,,,,,1,2,,,,,,7,7,7,7,62,,,,,,7,7,7,7,72,,,,,,,,,,,,,,,,,,,,,1,MTurk
2022-04-05 05:37:47,2022-04-05 05:41:28,0,,100,220,1,2022-04-05 05:41:29,R_2bIEd88Lv7PgeMl,,,,,,,anonymous,EN,1,A2L08K9XYBST0S,32,2,,,,,,,,,,,,,,,,,7,7,7,7,85,7,3,7,7,7,7,85,7,7,7,7,90,7,7,7,7,85,,,,,,,,,,,,,,,,,,,,,,,,,,1,MTurk
2022-04-05 05:27:14,2022-04-05 05:41:29,0,,100,855,1,2022-04-05 05:41:30,R_Dl378k7048GPeOl,,,,,,,anonymous,EN,1,ADBJT4GB508IC,38,1,,,,,,,,,,,,7,7,7,7,80,,,,,,1,2,,,,,,,,,,,,,,,,7,7,7,7,67,7,7,7,7,69,7,7,7,7,66,,,,,,,,,,,1,MTurk
2022-04-05 05:43:04,2022-04-05 05:44:41,0,,100,96,1,2022-04-05 05:44:41,R_2cmERmWyBOb7ivL,,,,,,,anonymous,EN,1,A3I9MBQ16FWUPC,29,1,,7,6,7,6,99,6,7,5,5,100,6,7,6,5,98,7,6,7,6,100,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,MTurk
2022-04-05 05:43:40,2022-04-05 05:47:14,0,,100,214,1,2022-04-05 05:47:15,R_2xP0dR0nwGbqRch,,,,,,,anonymous,EN,1,AU1OERSMTAXUF,30,1,,6,7,6,5,66,6,7,6,5,68,6,6,4,5,70,6,6,5,4,62,1,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,MTurk
2022-04-05 05:46:04,2022-04-05 05:47:51,0,,100,107,1,2022-04-05 05:47:51,R_vUjS1vwb7EHs8OB,,,,,,,anonymous,EN,1,A1F9KLZGHE9DTA,47,1,,,,,,,,,,,,7,7,6,7,94,,,,,,7,2,,,,,,,,,,,,,,,,6,7,7,6,84,7,7,6,7,88,7,7,7,7,96,,,,,,,,,,,2,MTurk
2022-04-05 05:48:55,2022-04-05 05:51:49,0,,100,173,1,2022-04-05 05:51:49,R_1FLjdIdF0FdqiDK,,,,,,,anonymous,EN,1,A1D4O6M2A3Q4A3,38,1,,,,,,,,,,,,,,,,,5,4,2,2,52,7,3,,,,,,,,,,,,,,,,,,,,,6,3,2,3,52,1,3,2,2,51,3,2,4,2,51,,,,,,1,MTurk
2022-04-05 05:42:32,2022-04-05 05:52:27,0,,100,594,1,2022-04-05 05:52:27,R_31GIePzLzwS6hIK,,,,,,,anonymous,EN,1,A1ZK2TJW44JBYW,48,2,,,,,,,,,,,,,,,,,,,,,,7,5,,,,,,4,5,6,5,68,,,,,,,,,,,4,5,6,5,70,,,,,,,,,,,3,4,6,5,76,2,MTurk
2022-04-05 05:51:27,2022-04-05 05:52:48,0,,100,81,1,2022-04-05 05:52:49,R_2VkHNUBrjN9SB7q,,,,,,,anonymous,EN,1,ASAAL9165IX44,32,1,,,,,,,,,,,,,,,,,6,6,6,6,86,7,2,6,6,6,6,87,6,6,6,6,80,5,6,6,6,82,,,,,,,,,,,,,,,,,,,,,,,,,,3,MTurk
2022-04-05 05:52:11,2022-04-05 05:53:50,0,,100,99,1,2022-04-05 05:53:51,R_1f9srlI8a5nr6lt,,,,,,,anonymous,EN,1,A3HRH90YGARAHB,34,1,,7,6,5,7,89,,,,,,7,6,5,6,89,,,,,,1,5,,,,,,7,6,5,6,83,,,,,,7,6,5,6,89,,,,,,,,,,,,,,,,,,,,,1,MTurk
2022-04-05 05:51:40,2022-04-05 05:54:53,0,,100,193,1,2022-04-05 05:54:54,R_1C1jPpJFMR9imfz,,,,,,,anonymous,EN,1,AKNBC1TE88NDO,30,2,,,,,,,,,,,,,,,,,,,,,,7,2,,,,,,5,6,6,6,62,,,,,,,,,,,5,7,7,5,73,,,,,,6,6,7,6,65,5,6,6,7,96,2,MTurk
2022-04-05 05:58:53,2022-04-05 06:00:00,0,,100,67,1,2022-04-05 06:00:01,R_DitCQmFmvSYExH3,,,,,,,anonymous,EN,1,A2XKGKNZA3CZJ,38,1,,,,,,,,,,,,,,,,,,,,,,1,2,,,,,,7,7,7,7,67,,,,,,,,,,,,,,,,,,,,,7,7,7,7,68,7,7,7,7,60,1,MTurk
2022-04-05 05:59:36,2022-04-05 06:02:15,0,,100,158,1,2022-04-05 06:02:15,R_9pk5B2cnZ4JERIB,,,,,,,anonymous,EN,1,A1GMPM7O6JTW59,36,2,,,,,,,,,,,,7,7,7,7,98,,,,,,7,5,,,,,,,,,,,,,,,,5,6,6,6,88,7,7,7,7,97,4,5,5,5,82,,,,,,,,,,,2,MTurk
2022-04-05 06:03:03,2022-04-05 06:06:50,0,,100,227,1,2022-04-05 06:06:51,R_1DG373nlDPED1M8,,,,,,,anonymous,EN,1,A3NWLYSM43Q7G,33,2,,7,7,6,7,33,,,,,,6,5,7,6,79,,,,,,1,3,,,,,,6,7,6,7,81,,,,,,6,7,6,7,67,,,,,,,,,,,,,,,,,,,,,1,MTurk
2022-04-05 06:06:44,2022-04-05 06:10:01,0,,100,196,1,2022-04-05 06:10:01,R_1rBsdBeFvXKvG9t,,,,,,,anonymous,EN,1,A1O8UCJE4SB5VO,44,1,,,,,,,,,,,,,,,,,7,6,7,6,80,1,2,,,,,,,,,,,,,,,,,,,,,7,6,7,6,84,6,7,6,5,82,5,6,7,6,84,,,,,,2,MTurk
2022-04-05 06:08:55,2022-04-05 06:16:10,0,,100,434,1,2022-04-05 06:16:10,R_2B9wFQ0MhAtK1Pc,,,,,,,anonymous,EN,1,AH7M74507AU1U,45,1,,7,6,7,6,78,7,6,7,6,82,6,6,7,6,86,4,4,4,5,81,4,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,MTurk
2022-04-05 06:10:48,2022-04-05 06:17:06,0,,100,377,1,2022-04-05 06:17:06,R_cwfEVKaVFJ6zp6N,,,,,,,anonymous,EN,1,A1QZAJKT5VYNM0,39,1,,,,,,,,,,,,,,,,,7,6,5,6,87,7,3,6,5,6,5,88,7,6,5,4,88,6,5,6,5,92,,,,,,,,,,,,,,,,,,,,,,,,,,1,MTurk
2022-04-05 06:08:07,2022-04-05 06:20:19,0,,100,732,1,2022-04-05 06:20:19,R_2wLxAeZN9LzurrF,,,,,,,anonymous,EN,1,A1FIMCOQVUVI6M,29,1,,,,,,,,,,,,,,,,,7,6,6,7,89,7,5,7,6,7,7,84,7,6,7,7,87,7,6,6,6,82,,,,,,,,,,,,,,,,,,,,,,,,,,2,MTurk
2022-04-05 06:29:07,2022-04-05 06:31:12,0,,100,125,1,2022-04-05 06:31:13,R_AC1ILZyNml2xrmV,,,,,,,anonymous,EN,1,AKCS9995WTTU8,30,1,,6,7,7,6,75,,,,,,7,6,7,7,78,,,,,,1,1,,,,,,7,7,6,7,83,,,,,,7,6,6,6,88,,,,,,,,,,,,,,,,,,,,,1,MTurk
2022-04-05 06:41:52,2022-04-05 06:44:08,0,,100,135,1,2022-04-05 06:44:08,R_6ncYvicuKYNhsit,,,,,,,anonymous,EN,1,ABXI4GBPSE8FP,54,1,,,,,,,,,,,,,,,,,,,,,,5,2,,,,,,4,5,6,5,62,,,,,,,,,,,3,4,5,6,58,,,,,,,,,,,4,5,5,6,64,3,MTurk
2022-04-05 06:43:35,2022-04-05 06:47:20,0,,100,225,1,2022-04-05 06:47:21,R_2wQZvUj2QzESsLD,,,,,,,anonymous,EN,1,A1XU65ECGBIWCF,29,1,,7,6,7,7,90,6,7,7,6,80,6,7,6,6,90,7,6,6,6,90,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,MTurk
2022-04-05 08:34:53,2022-04-05 08:37:02,0,,100,129,1,2022-04-05 08:37:02,R_xa1sdn75pRI1QZ3,,,,,,,anonymous,EN,1,A2UTUFQNF2SRCH,30,1,,,,,,,,,,,,6,6,5,6,72,,,,,,1,5,,,,,,,,,,,,,,,,5,6,6,5,84,5,4,6,6,75,6,5,4,7,68,,,,,,,,,,,1,MTurk
2022-04-05 08:34:51,2022-04-05 08:37:49,0,,100,177,1,2022-04-05 08:37:49,R_33kY0MWPNlwBlMW,,,,,,,anonymous,EN,1,ALDQRWYZ8KQ9A,44,1,,,,,,,,,,,,,,,,,5,4,5,7,60,7,2,,,,,,,,,,,,,,,,,,,,,6,6,6,7,80,6,5,7,7,75,7,6,6,6,80,,,,,,2,MTurk
2022-04-05 08:35:20,2022-04-05 08:40:18,0,,100,298,1,2022-04-05 08:40:19,R_78o6pwrdnmN57AR,,,,,,,anonymous,EN,1,A1WMOJNU4FFQY8,72,1,,7,7,7,7,78,7,7,7,7,82,6,6,6,6,82,6,6,6,6,76,7,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,MTurk
2022-04-05 08:36:49,2022-04-05 08:40:24,0,,100,214,1,2022-04-05 08:40:24,R_215rmzWt4RJYv7w,,,,,,,anonymous,EN,1,A378KE15XI4U4I,28,2,,4,6,4,6,62,,,,,,5,4,6,5,60,,,,,,1,2,,,,,,4,5,6,5,75,,,,,,6,4,6,4,59,,,,,,,,,,,,,,,,,,,,,2,MTurk
2022-04-05 08:37:02,2022-04-05 08:41:00,0,,100,237,1,2022-04-05 08:41:01,R_2vliyfDgR8mw9hz,,,,,,,anonymous,EN,1,ADGNX85N0ZU4H,38,1,,,,,,,,,,,,,,,,,5,7,6,3,69,7,2,,,,,,,,,,,,,,,,,,,,,5,4,6,6,95,5,7,6,7,86,5,4,6,3,72,,,,,,2,MTurk
2022-04-05 08:38:38,2022-04-05 08:41:54,0,,100,196,1,2022-04-05 08:41:54,R_A5Sao29dEaedMwV,,,,,,,anonymous,EN,1,AC3MQV9HUA6S0,31,1,,,,,,,,,,,,6,6,6,6,91,,,,,,7,3,,,,,,,,,,,,,,,,6,6,6,6,92,6,6,6,6,92,6,6,6,6,92,,,,,,,,,,,1,MTurk
2022-04-05 08:35:09,2022-04-05 08:45:43,0,,100,633,1,2022-04-05 08:45:43,R_9vpEsAMydR8ONcR,,,,,,,anonymous,EN,1,A18WSAKX5YN2FB,43,2,,,,,,,,,,,,,,,,,7,7,7,7,100,7,2,7,7,7,7,96,7,7,7,7,100,7,7,7,6,96,,,,,,,,,,,,,,,,,,,,,,,,,,2,MTurk
2022-04-05 08:43:03,2022-04-05 08:47:21,0,,100,257,1,2022-04-05 08:47:22,R_10vBgTQwM4JHeCl,,,,,,,anonymous,EN,1,A1ZNF81S5LQ6A3,30,2,,,,,,,,,,,,,,,,,,,,,,7,,,,,,,3,4,4,5,67,,,,,,,,,,,3,4,4,5,77,,,,,,3,3,4,5,69,3,5,4,5,78,1,MTurk
2022-04-05 08:35:11,2022-04-05 08:47:30,0,,100,739,1,2022-04-05 08:47:30,R_2dXyWX9uLvDx7x7,,,,,,,anonymous,EN,1,A16KOK0VCZXXH0,23,1,,3,5,3,5,100,3,4,5,4,100,3,4,5,6,90,4,3,5,6,93,7,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,MTurk
2022-04-05 08:43:35,2022-04-05 08:47:33,0,,100,238,1,2022-04-05 08:47:34,R_32PnyKqXka3xFzJ,,,,,,,anonymous,EN,1,A26M997VYVK0E6,34,1,,,,,,,,,,,,,,,,,5,7,7,5,76,7,2,5,6,6,5,72,6,7,7,6,74,5,4,5,7,73,,,,,,,,,,,,,,,,,,,,,,,,,,2,MTurk
2022-04-05 08:45:44,2022-04-05 08:48:39,0,,100,174,1,2022-04-05 08:48:40,R_6sSm1ZGz2btPqG5,,,,,,,anonymous,EN,1,ABE4KQA4DMTWH,36,1,,,,,,,,,,,,,,,,,,,,,,7,5,,,,,,7,6,7,6,69,,,,,,,,,,,7,6,7,6,72,,,,,,,,,,,7,6,7,6,69,2,MTurk
2022-04-05 08:45:47,2022-04-05 08:48:44,0,,100,177,1,2022-04-05 08:48:44,R_ujMncWieUumzK93,,,,,,,anonymous,EN,1,AEJ0ZQQO56KFD,25,1,,,,,,,,,,,,,,,,,7,6,5,7,74,7,2,,,,,,,,,,,,,,,,,,,,,6,7,6,7,73,7,6,5,6,79,7,6,5,6,77,,,,,,2,MTurk
2022-04-05 08:46:48,2022-04-05 08:49:17,0,,100,148,1,2022-04-05 08:49:18,R_297aKBrCtUVgDiF,,,,,,,anonymous,EN,1,A27VFM67RPD2L5,50,2,,7,7,7,7,100,,,,,,7,7,7,7,100,,,,,,7,2,,,,,,7,7,7,7,100,,,,,,7,7,7,7,100,,,,,,,,,,,,,,,,,,,,,2,MTurk
2022-04-05 08:47:21,2022-04-05 08:49:33,0,,100,132,1,2022-04-05 08:49:34,R_2czND1KoaUxEXXs,,,,,,,anonymous,EN,1,A3NRIEMOJVVX4A,39,1,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,5,5,5,5,76,,,,,,,,,,,5,6,6,6,72,,,,,,5,5,5,5,75,6,6,6,6,75,2,MTurk
2022-04-05 08:47:57,2022-04-05 08:51:06,0,,100,188,1,2022-04-05 08:51:06,R_82i9A1vHrcCCvoR,,,,,,,anonymous,EN,1,AG3IR5HRIPKTT,30,1,,,,,,,,,,,,6,5,7,6,86,,,,,,7,2,,,,,,,,,,,,,,,,7,6,7,7,91,7,6,7,7,86,5,7,6,7,88,,,,,,,,,,,2,MTurk
2022-04-05 08:51:17,2022-04-05 08:53:28,0,,100,131,1,2022-04-05 08:53:28,R_1i9BwKHdvea0Ojg,,,,,,,anonymous,EN,1,A1FQCV8LYW9BJV,35,1,,,,,,,,,,,,,,,,,7,7,7,7,84,7,2,,,,,,,,,,,,,,,,,,,,,7,7,7,7,80,7,7,7,7,84,7,7,7,7,94,,,,,,1,MTurk
