StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,consentQ,PID,age,gender,gender_4_TEXT,S_ND1_R_1,S_ND1_R_2,S_ND1_R_3,S_ND1_R_4,S_ND1_M_1,R_ND2_R_1,R_ND2_R_2,R_ND2_R_3,R_ND2_R_4,R_ND2_M_1,F_M_R_1,F_M_R_2,F_M_R_3,F_M_R_4,F_M_M_1,A_M_R_1,A_M_R_2,A_M_R_3,A_M_R_4,A_M_M_1,attn_chk_1Q,attn_chk_2_Q,S_ND2_R_1,S_ND2_R_2,S_ND2_R_3,S_ND2_R_4,S_ND2_M_1,R_M_R_1,R_M_R_2,R_M_R_3,R_M_R_4,R_M_M_1,F_ND1_R_1,F_ND1_R_2,F_ND1_R_3,F_ND1_R_4,F_ND1_M_1,A_ND2_R_1,A_ND2_R_2,A_ND2_R_3,A_ND2_R_4,A_ND2_M_1,S_M_R_1,S_M_R_2,S_M_R_3,S_M_R_4,S_M_M_1,R_ND1_R_1,R_ND1_R_2,R_ND1_R_3,R_ND1_R_4,R_ND1_M_1,F_ND2_R_1,F_ND2_R_2,F_ND2_R_3,F_ND2_R_4,F_ND2_M_1,A_ND1_R_1,A_ND1_R_2,A_ND1_R_3,A_ND1_R_4,A_ND1_M_1,previous_version,Sample
2022-03-14 06:12:00,2022-03-14 06:16:36,0,,100,275,1,2022-03-14 06:16:36,R_1gpYw292iNt5jv6,,,,,,,anonymous,EN,1,,21,2,,7,7,7,7,98,,,,,,7,7,7,7,79,,,,,,1,2,,,,,,7,7,7,7,90,,,,,,7,7,7,7,98,,,,,,,,,,,,,,,,,,,,,2,student
2022-03-14 06:13:39,2022-03-14 06:17:34,0,,100,234,1,2022-03-14 06:17:34,R_paSmQNCyfvZOBjz,,,,,,,anonymous,EN,1,,19,2,,,,,,,,,,,,,,,,,6,5,6,6,82,7,5,,,,,,,,,,,,,,,,,,,,,6,6,6,6,80,6,5,6,5,73,3,4,5,3,45,,,,,,1,student
2022-03-14 06:17:57,2022-03-14 06:20:33,0,,100,156,1,2022-03-14 06:20:34,R_3sh9EzPrKqqQmTM,,,,,,,anonymous,EN,1,,19,2,,5,6,6,5,90,,,,,,5,4,4,4,79,,,,,,5,2,,,,,,7,6,5,7,90,,,,,,6,5,5,5,85,,,,,,,,,,,,,,,,,,,,,1,student
2022-03-14 06:14:51,2022-03-14 06:21:46,0,,100,415,1,2022-03-14 06:21:46,R_2OMVvlcv4uRxh9o,,,,,,,anonymous,EN,1,,37,1,,7,4,4,7,80,7,7,4,7,100,4,5,4,4,85,6,7,5,7,90,7,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,student
2022-03-14 06:19:40,2022-03-14 06:23:35,0,,100,235,1,2022-03-14 06:23:35,R_2aFaviwJ8GrVzHG,,,,,,,anonymous,EN,1,,24,2,,,,,,,,,,,,,,,,,,,,,,7,5,,,,,,5,5,4,6,71,,,,,,,,,,,5,4,4,7,60,,,,,,,,,,,6,4,7,7,61,1,student
2022-03-14 06:20:55,2022-03-14 06:23:57,0,,100,181,1,2022-03-14 06:23:57,R_2e9czh8oTCwKID9,,,,,,,anonymous,EN,1,,21,1,,,,,,,,,,,,6,6,7,6,89,,,,,,7,2,,,,,,,,,,,,,,,,6,6,7,7,90,7,6,6,6,93,7,6,7,7,91,,,,,,,,,,,1,student
2022-03-14 05:58:30,2022-03-14 06:24:14,0,,100,1544,1,2022-03-14 06:24:14,R_1PTdT179GB28ynU,,,,,,,anonymous,EN,1,,22,2,,6,5,7,7,75,,,,,,5,5,6,6,60,,,,,,2,2,,,,,,7,7,6,7,64,,,,,,6,5,7,7,83,,,,,,,,,,,,,,,,,,,,,2,student
2022-03-14 06:22:47,2022-03-14 06:25:57,0,,100,189,1,2022-03-14 06:25:57,R_eqtYAi7a7b3Ve5X,,,,,,,anonymous,EN,1,,45,2,,,,,,,,,,,,,,,,,6,6,6,7,91,2,5,,,,,,,,,,,,,,,,,,,,,7,7,7,7,95,7,7,7,7,95,6,6,6,6,91,,,,,,2,student
2022-03-14 06:21:07,2022-03-14 06:26:01,0,,100,294,1,2022-03-14 06:26:01,R_yWxoGwfnPPArP5D,,,,,,,anonymous,EN,1,,28,2,,,,,,,,,,,,,,,,,,,,,,7,5,,,,,,7,7,7,7,100,,,,,,,,,,,7,7,7,7,100,,,,,,7,7,7,7,100,7,7,7,7,100,1,student
2022-03-14 06:21:16,2022-03-14 06:26:14,0,,100,297,1,2022-03-14 06:26:14,R_3qke58dD70LQh08,,,,,,,anonymous,EN,1,,20,2,,,,,,,,,,,,,,,,,7,7,7,7,94,7,2,7,7,7,7,89,7,7,6,6,90,7,7,6,6,85,,,,,,,,,,,,,,,,,,,,,,,,,,1,student
2022-03-14 06:25:23,2022-03-14 06:28:18,0,,100,175,1,2022-03-14 06:28:19,R_1DpBs2Cc4YEV4um,,,,,,,anonymous,EN,1,,27,2,,,,,,,,,,,,,,,,,,,,,,7,2,,,,,,,,,,,,,,,,,,,,,7,6,5,7,89,,,,,,5,7,7,5,82,7,7,7,7,100,1,student
2022-03-14 06:24:14,2022-03-14 06:28:23,0,,100,249,1,2022-03-14 06:28:23,R_3Mzi83v4Q6eAe9Q,,,,,,,anonymous,EN,1,,20,1,,,,,,,,,,,,,,,,,7,7,7,7,100,7,2,7,7,7,5,100,7,6,5,7,94,7,7,6,4,100,,,,,,,,,,,,,,,,,,,,,,,,,,1,student
2022-03-14 05:48:48,2022-03-14 06:31:45,0,,100,2576,1,2022-03-14 06:31:45,R_1gcMMiU9DdsK1l4,,,,,,,anonymous,EN,1,,21,2,,6,6,6,6,85,,,,,,6,6,6,6,85,,,,,,7,5,,,,,,6,6,6,7,85,,,,,,6,6,6,6,85,,,,,,,,,,,,,,,,,,,,,1,student
2022-03-14 06:30:44,2022-03-14 06:34:14,0,,100,209,1,2022-03-14 06:34:14,R_z6xUg4rrM2Kp841,,,,,,,anonymous,EN,1,,22,2,,7,7,7,7,86,7,7,7,7,88,7,7,7,7,89,7,7,7,7,86,7,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,student
2022-03-14 06:29:57,2022-03-14 06:34:16,0,,100,259,1,2022-03-14 06:34:17,R_PIDhR0ohVpc7JLP,,,,,,,anonymous,EN,1,,51,2,,,,,,,,,,,,5,5,6,4,70,,,,,,7,2,,,,,,,,,,,,,,,,6,4,5,6,50,5,4,5,6,50,6,4,5,6,50,,,,,,,,,,,1,student
2022-03-14 06:39:00,2022-03-14 06:42:45,0,,100,225,1,2022-03-14 06:42:45,R_3Ejtn27sLUVh5zr,,,,,,,anonymous,EN,1,,46,2,,7,7,7,7,100,7,7,7,7,100,7,7,7,7,100,7,7,7,7,100,6,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,student
2022-03-14 06:40:15,2022-03-14 06:43:36,0,,100,201,1,2022-03-14 06:43:36,R_sIjQDPXudiH64N3,,,,,,,anonymous,EN,1,,27,2,,,,,,,,,,,,,,,,,7,7,6,7,90,7,5,7,7,6,6,87,7,7,6,6,87,6,6,5,5,76,,,,,,,,,,,,,,,,,,,,,,,,,,1,student
2022-03-14 06:37:13,2022-03-14 06:44:03,0,,100,409,1,2022-03-14 06:44:03,R_2ruPqAhGq054BBu,,,,,,,anonymous,EN,1,,24,1,,,,,,,,,,,,4,4,4,4,50,,,,,,7,2,,,,,,,,,,,,,,,,5,5,4,6,60,4,4,4,6,50,5,5,4,6,60,,,,,,,,,,,1,student
2022-03-14 06:47:43,2022-03-14 06:50:25,0,,100,161,1,2022-03-14 06:50:25,R_1pW3jD8XzefsEUc,,,,,,,anonymous,EN,1,,18,1,,,,,,,,,,,,,,,,,,,,,,7,2,,,,,,,,,,,,,,,,,,,,,6,6,5,6,80,,,,,,6,6,5,6,80,6,6,5,6,80,1,student
2022-03-14 06:48:45,2022-03-14 06:54:52,0,,100,366,1,2022-03-14 06:54:52,R_1rkswCOIRUjW9Au,,,,,,,anonymous,EN,1,,24,2,,7,7,7,7,97,,,,,,7,7,7,7,96,,,,,,7,5,,,,,,7,7,7,7,97,,,,,,7,7,7,7,99,,,,,,,,,,,,,,,,,,,,,1,student
2022-03-14 06:58:45,2022-03-14 07:01:45,0,,100,180,1,2022-03-14 07:01:46,R_1K0wfRDPz7eiPII,,,,,,,anonymous,EN,1,,22,2,,6,6,6,6,82,,,,,,6,5,5,5,78,,,,,,7,2,,,,,,6,5,5,5,80,,,,,,6,6,6,6,83,,,,,,,,,,,,,,,,,,,,,2,student
2022-03-14 07:01:45,2022-03-14 07:05:01,0,,100,195,1,2022-03-14 07:05:01,R_3etvO53X2U5GnrE,,,,,,,anonymous,EN,1,,20,2,,,,,,,,,,,,,,,,,7,7,6,7,100,7,2,7,7,6,7,100,7,7,6,7,100,7,7,7,6,93,,,,,,,,,,,,,,,,,,,,,,,,,,1,student
2022-03-14 06:24:29,2022-03-14 07:07:47,0,,100,2597,1,2022-03-14 07:07:47,R_xhiyA4lor1hsX73,,,,,,,anonymous,EN,1,,20,1,,7,7,7,7,91,7,7,7,7,92,7,7,7,7,91,7,7,7,7,95,7,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,student
2022-03-14 07:11:05,2022-03-14 07:14:02,0,,100,176,1,2022-03-14 07:14:02,R_1rvRB3bUM9FoRJU,,,,,,,anonymous,EN,1,,20,2,,7,5,6,7,85,,,,,,7,7,4,4,76,,,,,,7,2,,,,,,5,6,4,3,75,,,,,,7,7,7,7,94,,,,,,,,,,,,,,,,,,,,,3,student
2022-03-14 07:19:09,2022-03-14 07:22:34,0,,100,205,1,2022-03-14 07:22:35,R_1KfMnkqMSdySBKL,,,,,,,anonymous,EN,1,,21,1,,,,,,,,,,,,,,,,,7,7,6,7,90,7,5,,,,,,,,,,,,,,,,,,,,,7,7,6,7,90,7,7,6,7,90,7,7,6,7,90,,,,,,1,student
2022-03-14 07:19:26,2022-03-14 07:22:53,0,,100,206,1,2022-03-14 07:22:53,R_06tqXcmnF3LMSs1,,,,,,,anonymous,EN,1,,19,4,vaguely agender ,,,,,,,,,,,,,,,,7,6,6,7,87,7,5,,,,,,,,,,,,,,,,,,,,,7,7,6,7,95,6,6,6,6,84,6,6,4,4,75,,,,,,1,student
2022-03-14 07:22:10,2022-03-14 07:24:54,0,,100,163,1,2022-03-14 07:24:54,R_1qhdI0z1vZbYSCL,,,,,,,anonymous,EN,1,,22,2,,7,7,7,7,95,7,7,7,7,93,7,7,7,7,94,7,7,7,7,95,7,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,student
2022-03-14 07:03:00,2022-03-14 07:25:25,0,,100,1345,1,2022-03-14 07:25:27,R_R48hHC2LfcZfBrX,,,,,,,anonymous,EN,1,,19,1,,,,,,,,,,,,,,,,,5,5,7,7,88,2,2,6,6,6,6,76,7,7,6,7,100,4,5,6,3,60,,,,,,,,,,,,,,,,,,,,,,,,,,3,student
2022-03-14 07:17:15,2022-03-14 07:25:41,0,,100,505,1,2022-03-14 07:25:42,R_3m7wfirF9omsZdM,,,,,,,anonymous,EN,1,,21,2,,7,7,7,7,98,7,7,7,7,98,7,7,7,7,98,7,7,7,7,98,7,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,student
2022-03-14 07:30:22,2022-03-14 07:33:54,0,,100,211,1,2022-03-14 07:33:54,R_ZrhnQ4E6eMrLiCZ,,,,,,,anonymous,EN,1,,22,2,,6,6,7,6,90,,,,,,6,1,7,6,90,,,,,,7,5,,,,,,7,6,1,6,90,,,,,,6,6,6,6,90,,,,,,,,,,,,,,,,,,,,,2,student
2022-03-14 07:33:31,2022-03-14 07:36:26,0,,100,175,1,2022-03-14 07:36:27,R_2wN8PslToS6XEz7,,,,,,,anonymous,EN,1,,20,2,,,,,,,,,,,,7,7,7,7,100,,,,,,7,2,,,,,,,,,,,,,,,,7,7,7,7,100,7,7,7,7,100,7,7,7,7,100,,,,,,,,,,,2,student
2022-03-14 07:44:24,2022-03-14 07:48:45,0,,100,260,1,2022-03-14 07:48:45,R_z8RuGzSbXFxUy1X,,,,,,,anonymous,EN,1,,19,2,,,,,,,,,,,,,,,,,,,,,,5,5,,,,,,7,6,7,6,80,,,,,,,,,,,7,6,7,5,80,,,,,,6,6,7,5,80,6,6,7,7,80,3,student
2022-03-14 07:43:59,2022-03-14 07:51:33,0,,100,453,1,2022-03-14 07:51:33,R_2YFL90vKsbtVoO2,,,,,,,anonymous,EN,1,,23,1,,6,6,6,6,90,6,6,6,6,90,6,5,5,6,85,6,6,5,5,80,7,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,student
2022-03-14 07:13:47,2022-03-14 07:53:29,0,,100,2382,1,2022-03-14 07:53:29,R_2TucKdDoKsjWIh9,,,,,,,anonymous,EN,1,,21,2,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,7,7,7,7,90,,,,,,,,,,,7,7,7,7,85,,,,,,5,5,7,5,75,7,6,6,6,85,1,student
2022-03-14 07:51:01,2022-03-14 07:56:00,0,,100,298,1,2022-03-14 07:56:00,R_r1Jkh4Sb4ycpznr,,,,,,,anonymous,EN,1,,46,2,,,,,,,,,,,,,,,,,7,7,7,7,100,7,5,7,7,7,7,100,7,7,7,7,100,7,7,7,7,100,,,,,,,,,,,,,,,,,,,,,,,,,,1,student
2022-03-14 07:50:12,2022-03-14 07:56:57,0,,100,405,1,2022-03-14 07:56:57,R_27Bh4QESyH7K77f,,,,,,,anonymous,EN,1,,22,2,,,,,,,,,,,,5,7,5,5,80,,,,,,7,2,,,,,,,,,,,,,,,,6,6,6,7,90,7,7,6,7,95,6,7,5,7,90,,,,,,,,,,,1,student
2022-03-14 07:56:25,2022-03-14 08:01:13,0,,100,288,1,2022-03-14 08:01:14,R_1i4cK0wTALPvBuZ,,,,,,,anonymous,EN,1,,22,1,,,,,,,,,,,,,,,,,,,,,,7,2,,,,,,5,7,7,7,93,,,,,,,,,,,7,6,7,6,100,,,,,,6,7,5,7,90,5,7,6,7,95,1,student
2022-03-14 08:01:40,2022-03-14 08:05:44,0,,100,244,1,2022-03-14 08:05:45,R_DAVPXgVOnkCjEjL,,,,,,,anonymous,EN,1,,19,2,,7,7,7,7,99,,,,,,7,7,7,6,91,,,,,,1,2,,,,,,7,7,7,7,95,,,,,,7,7,7,7,98,,,,,,,,,,,,,,,,,,,,,1,student
2022-03-14 08:02:34,2022-03-14 08:06:16,0,,100,221,1,2022-03-14 08:06:16,R_2QuFkW7PUg9Ab9T,,,,,,,anonymous,EN,1,,20,2,,,,,,,,,,,,,,,,,6,5,4,4,77,7,2,,,,,,,,,,,,,,,,,,,,,6,6,5,6,80,5,4,4,5,74,5,5,4,4,68,,,,,,1,student
2022-03-14 08:12:45,2022-03-14 08:15:34,0,,100,169,1,2022-03-14 08:15:35,R_1rOgYopgqDRfzX2,,,,,,,anonymous,EN,1,,19,2,,7,7,6,7,100,7,7,6,7,100,7,6,7,7,92,7,7,6,7,100,7,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,student
2022-03-14 08:27:04,2022-03-14 08:30:47,0,,100,223,1,2022-03-14 08:30:47,R_25RE8jWLDf4Ve0e,,,,,,,anonymous,EN,1,,21,2,,7,7,7,7,100,,,,,,7,7,7,7,100,,,,,,7,2,,,,,,7,7,7,7,100,,,,,,7,7,7,7,100,,,,,,,,,,,,,,,,,,,,,3,student
2022-03-14 08:30:00,2022-03-14 08:32:04,0,,100,123,1,2022-03-14 08:32:04,R_C8K2Dn8Y7R8Q45H,,,,,,,anonymous,EN,1,,20,2,,,,,,,,,,,,,,,,,6,6,6,6,78,7,2,7,7,7,7,96,6,6,6,6,86,6,5,5,5,38,,,,,,,,,,,,,,,,,,,,,,,,,,1,student
2022-03-14 08:36:51,2022-03-14 08:41:52,0,,100,300,1,2022-03-14 08:41:52,R_3Ib0NQJRKq0lSrV,,,,,,,anonymous,EN,1,,62,1,,,,,,,,,,,,,,,,,,,,,,7,5,,,,,,7,7,7,7,100,,,,,,,,,,,5,5,5,5,63,,,,,,4,4,4,4,55,5,4,4,5,56,1,student
2022-03-14 08:48:11,2022-03-14 08:55:00,0,,100,409,1,2022-03-14 08:55:00,R_1ls3Xhc0I1apRYY,,,,,,,anonymous,EN,1,,43,2,,,,,,,,,,,,,,,,,5,5,6,6,82,2,2,7,5,7,7,88,7,7,5,6,95,6,6,7,7,83,,,,,,,,,,,,,,,,,,,,,,,,,,1,student
2022-03-14 08:53:28,2022-03-14 08:55:57,0,,100,149,1,2022-03-14 08:55:58,R_wQPCsaQMv0O7gv7,,,,,,,anonymous,EN,1,,19,2,,,,,,,,,,,,,,,,,6,6,4,3,35,2,5,,,,,,,,,,,,,,,,,,,,,5,5,6,6,74,6,6,6,6,43,6,6,6,5,70,,,,,,1,student
2022-03-14 09:00:09,2022-03-14 09:04:15,0,,100,245,1,2022-03-14 09:04:15,R_110kSkq8iwgOVcV,,,,,,,anonymous,EN,1,,50,2,,6,6,4,6,82,6,6,4,6,82,6,6,4,6,83,6,6,4,6,82,2,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,student
2022-03-14 09:06:51,2022-03-14 09:09:58,0,,100,187,1,2022-03-14 09:09:58,R_3iUVqPwLt5tTdQa,,,,,,,anonymous,EN,1,,19,1,,7,7,7,7,95,,,,,,7,7,7,7,95,,,,,,7,2,,,,,,7,7,7,7,95,,,,,,7,7,7,7,95,,,,,,,,,,,,,,,,,,,,,1,student
2022-03-14 09:09:25,2022-03-14 09:14:29,0,,100,304,1,2022-03-14 09:14:29,R_24uSokM8f87EkrX,,,,,,,anonymous,EN,1,,45,1,,,,,,,,,,,,7,1,1,7,100,,,,,,7,2,,,,,,,,,,,,,,,,7,1,1,7,100,7,7,1,7,100,7,7,1,7,100,,,,,,,,,,,3,student
2022-03-14 09:42:26,2022-03-14 09:45:07,0,,100,161,1,2022-03-14 09:45:07,R_3nMK3TJrFxxWPKB,,,,,,,anonymous,EN,1,,21,2,,,,,,,,,,,,,,,,,6,7,7,7,95,7,5,7,7,7,7,100,6,6,5,7,87,6,6,7,5,87,,,,,,,,,,,,,,,,,,,,,,,,,,2,student
2022-03-14 09:48:15,2022-03-14 09:54:25,0,,100,370,1,2022-03-14 09:54:25,R_3fCO8cjlvpc0I95,,,,,,,anonymous,EN,1,,19,2,,7,6,7,6,88,,,,,,6,6,6,6,82,,,,,,7,5,,,,,,7,7,6,6,91,,,,,,6,6,6,6,85,,,,,,,,,,,,,,,,,,,,,2,student
2022-03-14 09:51:37,2022-03-14 09:57:22,0,,100,345,1,2022-03-14 09:57:23,R_6fb67Qkh6TkVoqJ,,,,,,,anonymous,EN,1,,19,2,,,,,,,,,,,,,,,,,,,,,,7,2,,,,,,,,,,,,,,,,,,,,,7,7,7,7,99,,,,,,7,7,7,6,98,7,7,6,7,99,2,student
2022-03-14 10:35:20,2022-03-14 10:39:31,0,,100,250,1,2022-03-14 10:39:31,R_1oaRhGi0S7n7vXB,,,,,,,anonymous,EN,1,,30,2,,,,,,,,,,,,,,,,,6,6,6,6,95,7,5,,,,,,,,,,,,,,,,,,,,,6,6,6,6,95,6,6,6,6,95,6,6,6,6,95,,,,,,2,student
2022-03-14 10:35:51,2022-03-14 10:39:46,0,,100,235,1,2022-03-14 10:39:46,R_3wqNwxSMH9Keg4F,,,,,,,anonymous,EN,1,,43,2,,,,,,,,,,,,7,7,7,6,98,,,,,,7,2,,,,,,,,,,,,,,,,7,7,7,7,92,7,7,7,7,91,7,7,7,7,91,,,,,,,,,,,1,student
2022-03-14 10:40:44,2022-03-14 10:50:07,0,,100,563,1,2022-03-14 10:50:08,R_1Fxjt3ecLfr5iZk,,,,,,,anonymous,EN,1,,19,1,,,,,,,,,,,,,,,,,7,6,6,7,100,7,5,7,7,5,5,81,5,7,5,7,90,7,7,7,4,81,,,,,,,,,,,,,,,,,,,,,,,,,,2,student
2022-03-14 10:45:09,2022-03-14 10:52:34,0,,100,445,1,2022-03-14 10:52:35,R_2OGDWwrtTHIhwei,,,,,,,anonymous,EN,1,,20,3,,6,7,6,5,88,4,6,4,6,75,4,5,4,4,60,6,7,4,6,95,7,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,student
2022-03-14 11:06:54,2022-03-14 11:10:36,0,,100,222,1,2022-03-14 11:10:37,R_3mkT2aWvEX94uTM,,,,,,,anonymous,EN,1,,21,2,,7,7,1,7,81,,,,,,7,7,7,6,80,,,,,,7,2,,,,,,7,7,7,7,80,,,,,,7,7,7,7,83,,,,,,,,,,,,,,,,,,,,,1,student
2022-03-14 11:27:23,2022-03-14 11:31:55,0,,100,271,1,2022-03-14 11:31:56,R_1MSUbnClp4Arzje,,,,,,,anonymous,EN,1,,21,2,,7,7,6,7,90,7,7,6,7,90,7,7,6,7,90,7,7,6,7,90,7,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,student
2022-03-14 11:32:44,2022-03-14 11:35:53,0,,100,188,1,2022-03-14 11:35:53,R_1hVXH95V2LGmOXK,,,,,,,anonymous,EN,1,,26,2,,,,,,,,,,,,,,,,,6,5,5,6,77,7,2,,,,,,,,,,,,,,,,,,,,,5,5,5,5,75,6,5,5,5,74,6,5,5,5,74,,,,,,2,student
2022-03-14 11:36:16,2022-03-14 11:38:50,0,,100,153,1,2022-03-14 11:38:50,R_1Ce9m23uHjEhMcC,,,,,,,anonymous,EN,1,,23,2,,,,,,,,,,,,,,,,,,,,,,5,5,,,,,,7,7,7,7,83,,,,,,,,,,,,,,,,,,,,,7,7,7,7,84,7,7,7,7,85,3,student
2022-03-14 12:00:47,2022-03-14 12:01:32,0,,100,44,1,2022-03-14 12:01:32,R_1roBT5tPkDgOpVu,,,,,,,anonymous,EN,2,,21,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,student
2022-03-14 12:00:27,2022-03-14 12:05:59,0,,100,332,1,2022-03-14 12:05:59,R_2aEp1uUPinnklBL,,,,,,,anonymous,EN,1,,21,2,,,,,,,,,,,,,,,,,7,7,6,7,98,7,5,6,7,6,6,95,6,7,6,6,95,7,6,7,6,94,,,,,,,,,,,,,,,,,,,,,,,,,,1,student
2022-03-14 12:24:47,2022-03-14 12:27:48,0,,100,180,1,2022-03-14 12:27:48,R_1H6RwMbGT1yuxbE,,,,,,,anonymous,EN,1,,43,2,,,,,,,,,,,,,,,,,7,7,7,7,92,1,2,7,7,7,7,94,7,7,7,7,92,7,7,7,7,93,,,,,,,,,,,,,,,,,,,,,,,,,,1,student
2022-03-14 12:23:21,2022-03-14 12:36:25,0,,100,783,1,2022-03-14 12:36:25,R_ZsMSSN9cotDK305,,,,,,,anonymous,EN,1,,21,1,,6,6,5,6,78,6,6,4,7,75,5,6,6,5,70,6,6,4,5,75,7,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,student
2022-03-14 12:44:08,2022-03-14 12:48:40,0,,100,272,1,2022-03-14 12:48:40,R_1OE2Uh6OMDkLpjf,,,,,,,anonymous,EN,1,,21,2,,,,,,,,,,,,,,,,,6,6,6,6,80,7,5,,,,,,,,,,,,,,,,,,,,,6,6,6,6,80,6,6,7,6,80,5,6,6,5,75,,,,,,2,student
2022-03-14 12:51:19,2022-03-14 12:55:18,0,,100,238,1,2022-03-14 12:55:18,R_3I3N98rtjEr1K3D,,,,,,,anonymous,EN,1,,54,2,,,,,,,,,,,,6,6,6,4,88,,,,,,7,2,,,,,,,,,,,,,,,,6,6,6,6,88,6,6,6,6,88,6,6,6,6,88,,,,,,,,,,,1,student
2022-03-14 12:52:28,2022-03-14 12:59:56,0,,100,448,1,2022-03-14 12:59:57,R_81Z5W6aDIbMssjD,,,,,,,anonymous,EN,1,,47,1,,,,,,,,,,,,6,6,6,6,86,,,,,,7,2,,,,,,,,,,,,,,,,7,7,7,7,100,7,7,7,7,100,7,7,7,7,100,,,,,,,,,,,3,student
2022-03-14 13:10:32,2022-03-14 13:15:52,0,,100,320,1,2022-03-14 13:15:53,R_3MssHNEWbrFq7f6,,,,,,,anonymous,EN,1,,19,1,,6,6,6,7,90,,,,,,6,7,4,3,90,,,,,,7,2,,,,,,7,6,7,7,90,,,,,,6,6,4,7,90,,,,,,,,,,,,,,,,,,,,,1,student
2022-03-14 13:28:14,2022-03-14 13:36:32,0,,100,497,1,2022-03-14 13:36:32,R_3ExQqmZ2sQ8OUW4,,,,,,,anonymous,EN,1,,21,2,,5,6,5,5,80,5,6,6,5,84,6,7,6,4,92,6,7,5,6,90,7,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,student
2022-03-14 13:35:55,2022-03-14 13:40:00,0,,100,245,1,2022-03-14 13:40:01,R_12RTl3of2y9ZVnf,,,,,,,anonymous,EN,1,,38,2,,,,,,,,,,,,,,,,,5,5,4,6,70,7,2,,,,,,,,,,,,,,,,,,,,,6,5,5,4,80,5,5,4,7,80,6,5,5,4,70,,,,,,1,student
2022-03-14 09:43:10,2022-03-14 13:49:09,0,,100,14759,1,2022-03-14 13:49:09,R_WchkKE0oa6xzNwR,,,,,,,anonymous,EN,1,,22,1,,,,,,,,,,,,,,,,,6,6,7,6,90,7,2,,,,,,,,,,,,,,,,,,,,,7,7,6,7,95,6,7,6,7,95,7,6,6,7,95,,,,,,2,student
2022-03-14 14:27:44,2022-03-14 14:31:58,0,,100,253,1,2022-03-14 14:31:58,R_12aRqvmtWiEmSsE,,,,,,,anonymous,EN,1,,25,2,,,,,,,,,,,,,,,,,,,,,,7,5,,,,,,7,7,4,7,100,,,,,,,,,,,,,,,,,,,,,7,7,6,4,100,7,7,6,7,100,2,student
2022-03-14 15:23:21,2022-03-14 15:26:30,0,,100,188,1,2022-03-14 15:26:30,R_1GDm1Df6mbPh1tr,,,,,,,anonymous,EN,1,,22,3,,,,,,,,,,,,,,,,,7,7,7,7,91,7,5,7,7,7,7,100,7,7,7,7,84,6,7,7,7,85,,,,,,,,,,,,,,,,,,,,,,,,,,1,student
2022-03-14 16:08:55,2022-03-14 16:24:47,0,,100,951,1,2022-03-14 16:24:47,R_1dBvvASeuYVVQaP,,,,,,,anonymous,EN,1,,23,2,,7,6,7,7,83,,,,,,7,6,6,5,78,,,,,,7,2,,,,,,7,7,7,6,97,,,,,,7,7,7,7,100,,,,,,,,,,,,,,,,,,,,,3,student
2022-03-14 16:35:19,2022-03-14 16:38:59,0,,100,219,1,2022-03-14 16:38:59,R_2rpBZ5z6A64s6je,,,,,,,anonymous,EN,1,,23,2,,,,,,,,,,,,6,6,5,6,80,,,,,,7,5,,,,,,,,,,,,,,,,6,6,5,7,82,6,6,6,6,82,6,7,5,6,80,,,,,,,,,,,1,student
2022-03-14 16:39:13,2022-03-14 16:42:02,0,,100,168,1,2022-03-14 16:42:02,R_1NmnmpN3sYcxZ52,,,,,,,anonymous,EN,1,,19,2,,,,,,,,,,,,,,,,,5,5,5,5,86,5,2,,,,,,,,,,,,,,,,,,,,,7,6,4,6,92,5,6,5,5,91,5,6,6,5,90,,,,,,1,student
