"ResponseId","R1","R2","R3","R4","M1","scenario","condition","diagnostic12","age","gender","Sample","attn_chk_1Q","attn_chk_2_Q","R_tot","M1R_tot"
"R_1rJ1OG7XaeGc20e",5,4,5,4,73,"sam","non-diagnostic","ND1",42,1,"MTurk",7,3,4.5,-1.17682655960582
"R_4ZwhHHhEY0gXUTD",7,6,5,7,95,"sam","non-diagnostic","ND1",42,1,"MTurk",7,5,6.25,0.752135025046543
"R_3Gk1lDysLzMmNa1",6,7,6,7,81,"sam","non-diagnostic","ND1",37,2,"MTurk",1,2,6.5,0.351581454109086
"R_1C8yC99XCZQGcr8",6,6,6,6,83,"sam","non-diagnostic","ND1",38,1,"MTurk",7,2,6,0.127240670054179
"R_2X7CifpWCBd4pgB",6,6,6,6,77,"sam","non-diagnostic","ND1",53,1,"MTurk",7,2,6,-0.109401159006548
"R_1QmFw265XWeYTJT",5,7,5,6,75,"sam","non-diagnostic","ND1",40,1,"MTurk",7,2,5.75,-0.339892465564366
"R_2YRKBSZlohK3GMm",5,5,6,6,76,"sam","non-diagnostic","ND1",38,1,"MTurk",1,2,5.5,-0.45206285759182
"R_1EWB6YGSs3LEJTf",7,7,7,6,87,"sam","non-diagnostic","ND1",28,1,"MTurk",7,3,6.75,0.739833980040722
"R_R2jv7hYU8c575o5",7,7,7,7,100,"sam","non-diagnostic","ND1",35,2,"MTurk",7,2,7,1.40416863987654
"R_eQbHnJI0lctemBj",7,3,6,5,60,"sam","non-diagnostic","ND1",25,1,"MTurk",7,2,5.25,-1.234718431958
"R_1hXSc4t2axqthGU",5,7,6,6,88,"sam","non-diagnostic","ND1",61,1,"MTurk",7,1,6,0.324442194271452
"R_2TFD4z5jQxjFgGc",4,5,6,7,90,"sam","non-diagnostic","ND1",42,2,"MTurk",1,2,5.5,0.100101410216545
"R_10BpgKTTkWuHDBQ",6,6,6,7,86,"sam","non-diagnostic","ND1",28,1,"MTurk",7,2,6.25,0.397172281455451
"R_BqUwNRfnWDnOZLH",7,6,7,7,40,"sam","non-diagnostic","ND1",41,1,"MTurk",1,2,6.75,-1.11386034760164
"R_3EoH7Y57ML5pDnU",4,6,5,5,60,"sam","non-diagnostic","ND1",29,1,"MTurk",1,2,5,-1.38632912882891
"R_2xXZIVlqhHPwgK1",5,6,5,5,66,"sam","non-diagnostic","ND1",42,2,"MTurk",7,2,5.25,-0.998076602897274
"R_3qxMCVOYafl8xL0",6,5,7,5,67,"sam","non-diagnostic","ND1",53,1,"MTurk",7,5,5.75,-0.655414904312003
"R_26g7Rw5AQ3uKqgd",1,3,5,7,65,"sam","non-diagnostic","ND1",30,1,"MTurk",1,2,4,-1.79557039209527
"R_8fdIE1maECFhBM5",7,7,7,6,91,"sam","non-diagnostic","ND1",30,2,"MTurk",7,2,6.75,0.897595199414541
"R_5itbWDhgBnYczWF",6,6,6,7,69,"sam","non-diagnostic","ND1",40,1,"MTurk",7,5,6.25,-0.273312900883277
"R_O1npGV7bXsFXnb3",7,6,5,7,73,"sam","non-diagnostic","ND1",40,1,"MTurk",1,2,6.25,-0.115551681509459
"R_2s1keUnXt1nvzSN",4,6,7,4,87,"sam","non-diagnostic","ND1",35,1,"MTurk",7,2,5.25,-0.169830201184727
"R_2pS716RImJzO9q9",7,7,7,7,100,"sam","non-diagnostic","ND1",21,2,"MTurk",7,2,7,1.40416863987654
"R_xxuCOJJEEQXUaVr",6,6,6,7,89,"sam","non-diagnostic","ND1",48,1,"MTurk",1,2,6.25,0.515493195985815
"R_3MJxglarusWPpjF",5,4,5,4,50,"sam","non-diagnostic","ND1",41,1,"MTurk",7,2,4.5,-2.08395357100527
"R_1NyNaCRAMUanHo1",7,7,7,7,89,"sam","non-diagnostic","ND1",69,1,"MTurk",7,2,7,0.97032528659854
"R_2ANftpPcszGVftm",7,6,7,7,75,"sam","non-diagnostic","ND1",36,2,"MTurk",7,2,6.75,0.266550321919267
"R_322zXJ5NWemvJNa",7,7,7,7,85,"sam","non-diagnostic","ND1",35,2,"MTurk",7,2,7,0.812564067224722
"R_1feJXB1rKbAPQFt",6,7,6,7,56,"sam","non-diagnostic","ND1",34,2,"MTurk",1,2,6.5,-0.634426166977279
"R_1nTHKKY1Zy0Ihzb",6,5,4,5,72,"sam","non-diagnostic","ND1",25,1,"MTurk",7,5,5,-0.913045470707455
"R_1jB9u09sJDetXpQ",7,6,5,6,81,"sam","non-diagnostic","ND1",57,2,"MTurk",7,5,6,0.04836006036727
"R_qC31LKZQNC02vYd",6,5,4,4,71,"sam","non-diagnostic","ND1",25,1,"MTurk",7,5,4.75,-1.10409647242182
"R_D1AmeO0YnKtSchj",6,6,6,6,80,"sam","non-diagnostic","ND1",51,2,"MTurk",7,2,6,0.00891975552381542
"R_1PTBcDcS4bSsqPw",4,5,4,6,66,"sam","non-diagnostic","ND1",45,1,"MTurk",1,5,4.75,-1.30129799663909
"R_12aucY4PZ2rZgkd",7,7,7,7,99,"sam","non-diagnostic","ND1",25,2,"MTurk",2,5,7,1.36472833503309
"R_2RP4l63WzxxG59S",5,7,6,6,85,"sam","non-diagnostic","ND1",27,2,"MTurk",7,2,6,0.206121279741088
"R_3rYcxCRZS0qJatr",7,7,7,7,100,"sam","non-diagnostic","ND1",28,1,"MTurk",7,2,7,1.40416863987654
"R_a9wUy2C6gaxbxiF",7,7,6,6,91,"sam","non-diagnostic","ND1",39,1,"MTurk",7,2,6.5,0.745984502543632
"R_27vPftIh8Skw616",4,4,4,4,53,"sam","non-diagnostic","ND1",22,2,"MTurk",7,2,4,-2.26885405021673
"R_9YSowPmjd3kRR2V",5,5,7,7,91,"sam","non-diagnostic","ND1",43,2,"MTurk",7,5,6,0.442763108801816
"R_2B2piFR1ydJdSuC",6,5,4,6,60,"sam","non-diagnostic","ND1",44,1,"MTurk",7,3,5.25,-1.234718431958
"R_pFBeiFEjOYOPtBf",7,7,7,7,100,"sam","non-diagnostic","ND1",68,1,"MTurk",7,2,7,1.40416863987654
"R_V2L9MNrPIbaGOu5",7,7,7,7,100,"sam","non-diagnostic","ND1",30,1,"MTurk",7,2,7,1.40416863987654
"R_pJWo9YudWeU2eQ1",6,6,6,6,92,"sam","non-diagnostic","ND1",40,2,"MTurk",7,5,6,0.482203413645271
"R_9vmOt4nZetROhBD",7,7,7,7,76,"sam","non-diagnostic","ND1",37,2,"MTurk",7,5,7,0.45760132363363
"R_21HwlTTVx85bHBz",7,7,7,7,89,"sam","non-diagnostic","ND1",32,1,"MTurk",7,2,7,0.97032528659854
"R_2UhnM6mJ55ZO7mF",7,7,7,7,100,"sam","non-diagnostic","ND1",25,5,"MTurk",7,5,7,1.40416863987654
"R_sGOb4OwgIIPFZpn",7,6,5,6,81,"sam","non-diagnostic","ND1",34,2,"MTurk",1,5,6,0.04836006036727
"R_2rphm2sBTU4S9LD",6,7,6,6,91,"sam","non-diagnostic","ND1",50,1,"MTurk",7,5,6.25,0.594373805672724
"R_1pmP4aqI47WyGDv",2,4,3,5,36,"sam","non-diagnostic","ND1",25,1,"MTurk",7,2,3.5,-3.24256062629727
"R_2PulbStQmv41f7P",3,3,5,7,61,"sam","non-diagnostic","ND1",39,2,"MTurk",7,1,4.5,-1.65011021772727
"R_1oEW6g5V64hhV9x",5,5,5,5,80,"sam","non-diagnostic","ND1",38,1,"MTurk",7,2,5,-0.597523031959818
"R_2vi98JNuhmN0ZSn",5,5,6,6,87,"sam","non-diagnostic","ND1",54,1,"MTurk",7,3,5.5,-0.0182195043138189
"R_xGB7kB5lSkPiC7n",7,7,7,7,99,"sam","non-diagnostic","ND1",21,2,"MTurk",7,2,7,1.36472833503309
"R_3FQctpLv5fKPP59",6,6,6,6,88,"sam","non-diagnostic","ND1",41,2,"MTurk",7,2,6,0.324442194271452
"R_0oKbyVTmKTTZb0J",6,3,4,5,33,"sam","non-diagnostic","ND1",25,1,"MTurk",7,2,4.5,-2.754438753344
"R_2rIalS6lPr3JzC5",6,6,7,6,81,"sam","non-diagnostic","ND1",33,1,"MTurk",7,5,6.25,0.199970757238178
"R_2SfslfWTPrbLxmG",7,6,6,7,72,"sam","non-diagnostic","ND1",33,1,"MTurk",7,2,6.5,-0.00338128948200493
"R_3O6SmiwchLQIQSw",6,7,6,7,89,"sam","non-diagnostic","ND1",25,2,"MTurk",7,2,6.5,0.667103892856723
"R_2WO6jit3sDXwbd5",7,7,7,7,92,"sam","non-diagnostic","ND1",27,1,"MTurk",7,2,7,1.0886462011289
"R_3gTxiXmp8QpPDJJ",7,7,7,7,73,"sam","non-diagnostic","ND1",26,2,"MTurk",7,5,7,0.339280409103266
"R_1qVZzEOlDvuYRuL",6,6,5,6,76,"sam","non-diagnostic","ND1",40,1,"MTurk",7,2,5.75,-0.300452160720911
"R_1Q3ZJdnEYkXgrpq",5,6,5,6,85,"sam","non-diagnostic","ND1",41,1,"MTurk",7,2,5.5,-0.0971001140007281
"R_DUW1N1e7Qd2c4QV",5,7,6,4,81,"sam","non-diagnostic","ND1",35,1,"MTurk",7,3,5.5,-0.254861333374547
"R_3syQUh0lMZeu5bg",7,7,7,7,95,"sam","non-diagnostic","ND1",59,1,"MTurk",7,2,7,1.20696711565927
"R_2ZJIq2673FbIfMF",7,7,7,7,91,"sam","non-diagnostic","ND1",45,2,"MTurk",7,2,7,1.04920589628545
"R_27dFL99v6CetB3o",7,7,7,7,100,"sam","non-diagnostic","ND1",41,2,"MTurk",7,2,7,1.40416863987654
"R_3fcysFrNdvw9PBz",6,6,6,6,91,"sam","non-diagnostic","ND1",43,1,"MTurk",7,2,6,0.442763108801816
"R_3eYJ0CvssMmTwT7",3,3,5,5,66,"sam","non-diagnostic","ND1",29,2,"MTurk",7,1,4,-1.75613008725182
"R_10GjsX7Pe0s7z72",6,6,7,7,39,"sam","non-diagnostic","ND1",21,1,"MTurk",1,2,6.5,-1.30491134931601
"R_yCOCXwzDPxufGdH",4,4,4,4,50,"sam","non-diagnostic","ND1",64,2,"MTurk",7,5,4,-2.38717496474709
"R_3MR3cFihCVRskOJ",7,7,6,7,100,"sam","non-diagnostic","ND1",48,2,"MTurk",7,2,6.75,1.25255794300563
"R_1dfW2GnfXqwUEMu",7,4,4,7,50,"sam","non-diagnostic","ND1",46,2,"MTurk",7,2,5.5,-1.47751078352164
"R_eEgY1iAIOoxEMuJ",6,5,6,6,74,"sam","non-diagnostic","ND1",34,2,"MTurk",7,2,5.75,-0.379332770407821
"R_1LFZWvBw5JuIu1r",6,6,5,7,79,"sam","non-diagnostic","ND1",37,2,"MTurk",7,2,6,-0.0305205493196392
"R_0jMYGGFzQk6e16p",6,7,6,5,84,"sam","non-diagnostic","ND1",31,1,"MTurk",7,5,6,0.166680974897634
"R_V2Unz2a4nrv1Q1H",7,6,7,7,61,"sam","non-diagnostic","ND1",26,1,"MTurk",1,2,6.75,-0.285613945889097
"R_1gTn7vNeT7eK5f4",6,7,6,7,85,"sam","non-diagnostic","ND1",22,1,"MTurk",7,2,6.5,0.509342673482905
"R_1mKSsbbetChWuv6",5,5,5,5,71,"sam","non-diagnostic","ND1",27,2,"MTurk",7,2,5,-0.952485775550909
"R_2XnXVAOseJKWrnR",6,7,6,7,90,"sam","non-diagnostic","ND1",48,1,"MTurk",7,2,6.5,0.706544197700178
"R_1MlV38CDHZLlaed",6,5,7,7,61,"sam","non-diagnostic","ND1",61,2,"MTurk",7,2,6.25,-0.588835339630914
"R_1FtEl8y6ycmaqcS",7,7,7,7,79,"sam","non-diagnostic","ND1",40,1,"MTurk",7,2,7,0.575922238163994
"R_ysv0e8atCU7GqZP",7,6,6,5,70,"sam","non-diagnostic","ND1",65,2,"MTurk",7,2,6,-0.385483292910731
"R_22zdGx22L5mcnXi",7,7,7,7,92,"sam","non-diagnostic","ND1",58,1,"MTurk",7,5,7,1.0886462011289
"R_247qsizTnR7oy3t",6,7,6,6,87,"sam","non-diagnostic","ND1",34,1,"MTurk",7,2,6.25,0.436612586298906
"R_2aVLAHF1LWFfZRn",6,5,4,5,73,"sam","non-diagnostic","ND1",25,1,"MTurk",7,5,5,-0.873605165864
"R_2sX7o12QmBOcYBW",6,6,6,6,90,"sam","non-diagnostic","ND1",33,2,"MTurk",7,2,6,0.403322803958361
"R_3oyGGNsb9RxV7JQ",7,6,7,7,58,"sam","non-diagnostic","ND1",41,1,"MTurk",1,2,6.75,-0.403934860419461
"R_1KlrtSSiUhGxLaf",7,7,7,7,100,"sam","non-diagnostic","ND1",23,1,"MTurk",5,2,7,1.40416863987654
"R_1K6xOa3XrZ6SQ8j",4,6,4,6,60,"sam","non-diagnostic","ND1",41,1,"MTurk",7,2,5,-1.38632912882891
"R_cBntcPBBF11KKHv",7,5,6,7,62,"sam","non-diagnostic","ND1",38,2,"MTurk",7,2,6.25,-0.549395034787459
"R_3M6xsSNZ1czS4Om",7,7,7,7,81,"sam","non-diagnostic","ND1",31,2,"MTurk",6,2,7,0.654802847850903
"R_9mMp21eVmc80S6R",6,5,6,5,76,"sam","non-diagnostic","ND1",43,1,"MTurk",7,2,5.5,-0.45206285759182
"R_OfEIqLWybnhMuvn",3,4,5,5,74,"sam","non-diagnostic","ND1",35,1,"MTurk",7,2,4.25,-1.28899695163327
"R_2dK2vlQsZKV1Ljn",7,7,7,7,100,"sam","non-diagnostic","ND1",45,2,"MTurk",7,2,7,1.40416863987654
"R_2f3gCB2jhEztKL1",7,6,6,7,75,"sam","non-diagnostic","ND1",50,2,"MTurk",7,2,6.5,0.114939625048359
"R_2xx8JLlEnCm33Xh",6,6,5,6,34,"sam","non-diagnostic","ND1",40,1,"MTurk",7,5,5.75,-1.956944964146
"R_2UgRCPjM4yVKZsI",6,6,6,6,85,"sam","non-diagnostic","ND1",36,2,"MTurk",7,2,6,0.206121279741088
"R_ODvn2yKLqKVDI53",6,6,6,6,85,"sam","non-diagnostic","ND1",55,1,"MTurk",7,5,6,0.206121279741088
"R_D0Onnw998JQtqwx",7,7,7,7,100,"sam","non-diagnostic","ND1",41,1,"MTurk",7,5,7,1.40416863987654
"R_1NwCO18Ygf57fGn",5,5,6,6,72,"sam","non-diagnostic","ND1",32,1,"MTurk",7,2,5.5,-0.609824076965638
"R_302JXAEvD2qiCLg",6,6,6,6,80,"sam","non-diagnostic","ND1",51,1,"MTurk",7,2,6,0.00891975552381542
"R_2uO1SRfCDsG6Bh3",3,6,7,3,70,"sam","non-diagnostic","ND1",25,1,"MTurk",7,2,4.75,-1.14353677726527
"R_uyN8xrfmXpobbvb",6,6,6,6,70,"sam","non-diagnostic","ND1",22,2,"MTurk",7,2,6,-0.385483292910731
"R_3EGWzKRFmlneI1L",6,6,6,6,91,"sam","non-diagnostic","ND1",48,1,"MTurk",7,5,6,0.442763108801816
"R_qU5e4ysWzDaaPDj",7,6,6,7,94,"sam","non-diagnostic","ND1",21,2,"MTurk",7,2,6.5,0.864305417073996
"R_0p9qCMaN3nVoRXP",6,7,7,7,90,"sam","non-diagnostic","ND1",26,3,"MTurk",7,2,6.75,0.858154894571086
"R_3nirJI8YxCrrkc6",5,5,5,5,75,"sam","non-diagnostic","ND1",60,2,"MTurk",7,2,5,-0.794724556177091
"R_1gjqmoHptZsq4GN",7,7,7,7,100,"sam","non-diagnostic","ND1",33,2,"MTurk",7,5,7,1.40416863987654
"R_vdlSw7s0qm9Sj2p",3,4,5,4,50,"sam","non-diagnostic","ND1",37,2,"MTurk",7,2,4,-2.38717496474709
"R_1jdEl18VgvsHS1l",6,7,6,6,90,"sam","non-diagnostic","ND1",37,1,"MTurk",7,2,6.25,0.55493350082927
"R_abiefAU2zrSU3Tz",4,4,4,4,50,"sam","non-diagnostic","ND1",24,2,"MTurk",7,2,4,-2.38717496474709
"R_2AQYd23Avfbt2oL",6,5,6,5,61,"sam","non-diagnostic","ND1",53,1,"MTurk",7,2,5.5,-1.04366743024364
"R_3PBnC3LJVWXGfmm",7,7,6,7,78,"sam","non-diagnostic","ND1",27,2,"MTurk",7,2,6.75,0.384871236449631
"R_2y7qgeXFZqcmjAz",7,7,7,7,100,"sam","non-diagnostic","ND1",74,1,"MTurk",7,5,7,1.40416863987654
"R_1LFqUyhBG1IXtCd",5,7,6,4,71,"sam","non-diagnostic","ND1",25,1,"MTurk",7,2,5.5,-0.649264381809093
"R_2aeGbgkf6IyLV2e",6,5,6,6,90,"sam","non-diagnostic","ND1",31,1,"MTurk",7,2,5.75,0.251712107087453
"R_10TPRI7jvKinPWF",5,5,5,5,79,"sam","non-diagnostic","ND2",28,1,"MTurk",7,2,5,-0.636963336803272
"R_1eWwLib1gmMCLQd",6,6,5,6,67,"sam","non-diagnostic","ND2",33,1,"MTurk",7,2,5.75,-0.655414904312003
"R_27g0xDI6QpDxG6G",5,6,6,6,67,"sam","non-diagnostic","ND2",30,1,"MTurk",7,2,5.75,-0.655414904312003
"R_Uxvu5b8YkWJFeNz",6,5,4,3,64,"sam","non-diagnostic","ND2",24,1,"MTurk",7,3,4.5,-1.53178930319691
"R_3O7Jeu27mtHmIUn",5,6,5,6,73,"sam","non-diagnostic","ND2",52,1,"MTurk",7,5,5.5,-0.570383772122183
"R_BzctZvY1hpAsDbX",7,7,7,7,100,"sam","non-diagnostic","ND2",50,1,"MTurk",6,2,7,1.40416863987654
"R_d6kCnrxXp9ryP61",6,6,5,7,64,"sam","non-diagnostic","ND2",31,1,"MTurk",7,3,6,-0.622125121971458
"R_2CDoQbpiDehT37l",7,7,7,7,91,"sam","non-diagnostic","ND2",57,2,"MTurk",7,2,7,1.04920589628545
"R_uk4i6DGVvheohwZ",6,7,6,7,71,"sam","non-diagnostic","ND2",44,2,"MTurk",7,2,6.5,-0.0428215943254595
"R_OwKrS1qTzfuELrX",5,5,5,6,70,"sam","non-diagnostic","ND2",26,2,"MTurk",7,2,5.25,-0.840315383523456
"R_2WCK7FqcG5OhhBu",6,5,6,6,80,"sam","non-diagnostic","ND2",49,2,"MTurk",1,5,5.75,-0.142690941347093
"R_a4TBRzeitPG8dJD",7,6,5,6,99,"sam","non-diagnostic","ND2",57,1,"MTurk",7,5,6,0.758285547549453
"R_29sN2q96rVkMNw5",5,6,5,6,74,"sam","non-diagnostic","ND2",50,2,"MTurk",7,3,5.5,-0.530943467278729
"R_3HOjdx53t7G3UX4",6,5,5,6,82,"sam","non-diagnostic","ND2",30,1,"MTurk",7,2,5.5,-0.215421028531092
"R_pzRyv17jlo1Ea7n",6,6,5,6,86,"sam","non-diagnostic","ND2",21,2,"MTurk",7,3,5.75,0.0939508877136348
"R_2Cerk6DgqpyzC5e",5,4,5,3,68,"sam","non-diagnostic","ND2",36,2,"MTurk",7,2,4.25,-1.525638780694
"R_AFJlUJLnXMGnHDX",5,4,5,4,66,"sam","non-diagnostic","ND2",44,1,"MTurk",7,2,4.5,-1.45290869351
"R_3gL5tm2pkAKwHtl",5,7,6,7,71,"sam","non-diagnostic","ND2",38,2,"MTurk",7,3,6.25,-0.194432291196368
"R_3Pb3mxxiCh6pErW",5,5,4,4,47,"sam","non-diagnostic","ND2",33,2,"MTurk",7,2,4.5,-2.20227448553564
"R_2fBSIwq4sadeqT7",7,6,5,6,68,"sam","non-diagnostic","ND2",30,1,"MTurk",7,2,6,-0.46436390259764
"R_Um9l9wJC1538jDP",6,5,6,5,71,"sam","non-diagnostic","ND2",55,2,"MTurk",7,2,5.5,-0.649264381809093
"R_3dFHvcUSYZqXmvV",6,7,6,6,94,"sam","non-diagnostic","ND2",39,1,"MTurk",7,2,6.25,0.712694720203088
"R_1lhGQgBCLfXdQBk",6,6,7,6,77,"sam","non-diagnostic","ND2",40,2,"MTurk",7,5,6.25,0.0422095378643599
"R_1mOa0wq3fnlPnyg",7,7,6,6,87,"sam","non-diagnostic","ND2",34,1,"MTurk",7,2,6.5,0.588223283169814
"R_26rR8UMtGLss9GN",6,6,5,6,73,"sam","non-diagnostic","ND2",41,1,"MTurk",7,1,5.75,-0.418773075251275
"R_1NsOkMvht2hvqf5",7,7,7,7,100,"sam","non-diagnostic","ND2",33,1,"MTurk",7,2,7,1.40416863987654
"R_2f5nGV4R7E2sU0x",4,4,4,4,50,"sam","non-diagnostic","ND2",38,1,"MTurk",7,5,4,-2.38717496474709
"R_UhI3beffb4NsN3j",6,6,7,7,100,"sam","non-diagnostic","ND2",44,2,"MTurk",1,5,6.5,1.10094724613472
"R_3pHlCFRutJhSKIx",6,7,6,7,73,"sam","non-diagnostic","ND2",31,2,"MTurk",7,2,6.5,0.0360590153614497
"R_2xxu5VWdJxPuxmo",6,7,7,6,84,"sam","non-diagnostic","ND2",29,1,"MTurk",7,4,6.5,0.46990236863945
"R_3PhIdhGaJ3y9peL",6,7,7,7,91,"sam","non-diagnostic","ND2",27,1,"MTurk",7,2,6.75,0.897595199414541
"R_2EFbd81goVcsHLr",6,6,6,6,85,"sam","non-diagnostic","ND2",41,2,"MTurk",7,2,6,0.206121279741088
"R_2Bb2qvvguxx12AZ",1,3,1,5,61,"sam","non-diagnostic","ND2",25,1,"MTurk",7,2,2.5,-2.86299579269454
"R_2sb58I018xIVzXu",7,6,7,7,99,"sam","non-diagnostic","ND2",32,2,"MTurk",7,3,6.75,1.21311763816218
"R_2yg9Rams79Fs625",3,3,4,4,55,"sam","non-diagnostic","ND2",29,1,"MTurk",7,5,3.5,-2.49319483427163
"R_2WPhJ0uGvSqwS9X",4,4,4,4,50,"sam","non-diagnostic","ND2",42,1,"MTurk",7,2,4,-2.38717496474709
"R_A0x9h4GrxH3SKop",6,6,6,6,80,"sam","non-diagnostic","ND2",27,1,"MTurk",7,5,6,0.00891975552381542
"R_1kH3qH2omKuJ0FC",4,5,6,6,68,"sam","non-diagnostic","ND2",30,2,"MTurk",7,3,5.25,-0.919195993210365
"R_1dtM2Cfo4GBIvQJ",7,6,7,6,88,"sam","non-diagnostic","ND2",37,2,"MTurk",7,5,6.5,0.627663588013269
"R_d5pj5ESiacawQFz",6,6,6,6,90,"sam","non-diagnostic","ND2",50,2,"MTurk",7,2,6,0.403322803958361
"R_2ci7tW9vQNyn3D6",7,7,7,7,100,"sam","non-diagnostic","ND2",32,1,"MTurk",7,2,7,1.40416863987654
"R_Y65kpAzDSj4ZDZD",7,7,7,7,100,"sam","non-diagnostic","ND2",66,2,"MTurk",7,2,7,1.40416863987654
"R_28GPx4RfmXxjZN7",7,7,7,7,60,"sam","non-diagnostic","ND2",27,2,"MTurk",7,2,7,-0.173443553861644
"R_2tLmyg244gDGOeW",7,7,7,7,100,"sam","non-diagnostic","ND2",57,2,"MTurk",7,2,7,1.40416863987654
"R_1HNIY6IkHoVb3Db",3,5,4,4,51,"sam","non-diagnostic","ND2",36,1,"MTurk",7,2,4,-2.34773465990363
"R_1AJFyZIyuvdhUMp",6,6,6,5,80,"sam","non-diagnostic","ND2",41,1,"MTurk",2,2,5.75,-0.142690941347093
"R_1gROqZDm2y8yykH",4,6,5,7,72,"sam","non-diagnostic","ND2",24,1,"MTurk",7,3,5.5,-0.609824076965638
"R_tPMgNL9EAkazehz",6,7,6,6,85,"sam","non-diagnostic","ND2",44,2,"MTurk",7,5,6.25,0.357731976611997
"R_1lxUtQaUtVW9WUq",6,6,6,6,85,"sam","non-diagnostic","ND2",64,2,"MTurk",7,2,6,0.206121279741088
"R_25LUsF7tToq0Sme",7,7,7,7,100,"sam","non-diagnostic","ND2",32,1,"MTurk",7,2,7,1.40416863987654
"R_2CIoq04CN03bCNp",7,6,6,7,95,"sam","non-diagnostic","ND2",32,1,"MTurk",7,3,6.5,0.903745721917451
"R_sH8LY4DBCDeI4MN",6,6,6,6,80,"sam","non-diagnostic","ND2",35,1,"MTurk",7,2,6,0.00891975552381542
"R_3NEcj8gL7N8yyo9",6,6,6,6,95,"sam","non-diagnostic","ND2",48,2,"MTurk",7,2,6,0.600524328175635
"R_1r8Iv3idfhR5FBM",7,7,7,7,100,"sam","non-diagnostic","ND2",56,1,"MTurk",7,2,7,1.40416863987654
"R_An9ugNn3eoiH52F",6,4,4,5,88,"sam","non-diagnostic","ND2",47,2,"MTurk",7,3,4.75,-0.433611290083089
"R_3Mgw4fxd6mK03gL",6,5,6,7,82,"sam","non-diagnostic","ND2",47,1,"MTurk",1,2,6,0.0878003652107246
"R_3EXtRSncNI2FUtg",6,4,5,5,37,"sam","non-diagnostic","ND2",57,2,"MTurk",1,5,5,-2.29345614022837
"R_e9Wpe3FEmIxL2Vj",6,5,6,7,64,"sam","non-diagnostic","ND2",40,2,"MTurk",7,1,6,-0.622125121971458
"R_1one2CHkpgkPECB",6,6,4,6,78,"sam","non-diagnostic","ND2",44,1,"MTurk",7,2,5.5,-0.37318224790491
"R_33Befzh2VtxVwMr",6,7,5,6,74,"sam","non-diagnostic","ND2",51,1,"MTurk",7,3,6,-0.227722073536912
"R_9RHZ5VLR7nnMTm1",4,6,7,6,76,"sam","non-diagnostic","ND2",35,2,"MTurk",7,1,5.75,-0.300452160720911
"R_1Nb1vhdVzS9H6Jq",6,6,6,6,85,"sam","non-diagnostic","ND2",33,1,"MTurk",7,2,6,0.206121279741088
"R_2Ucpnp5nT1ys0Q1",6,1,3,5,92,"sam","non-diagnostic","ND2",25,1,"MTurk",7,2,3.75,-0.882292858192904
"R_1LMcZphKVXiVLgB",7,6,6,6,80,"sam","non-diagnostic","ND2",25,2,"MTurk",7,2,6.25,0.160530452394724
"R_2t9c8byo9rpOjAl",7,7,7,7,94,"sam","non-diagnostic","ND2",26,1,"MTurk",7,2,7,1.16752681081581
"R_1qgGxzWvLeUIhb8",7,4,2,6,77,"sam","non-diagnostic","ND2",25,1,"MTurk",7,4,4.75,-0.86745464336109
"R_12xtsM2wiVE9RSe",5,5,5,1,84,"sam","non-diagnostic","ND2",26,1,"MTurk",7,4,4,-1.04620460006963
"R_4IAaDEuw2CRYkBb",7,6,5,6,77,"sam","non-diagnostic","ND2",25,1,"MTurk",7,5,6,-0.109401159006548
"R_1giqGe9aptmWp5v",6,7,6,7,93,"sam","non-diagnostic","ND2",44,1,"MTurk",7,5,6.5,0.824865112230542
"R_UhChASB9ogWcrdL",6,5,6,7,73,"sam","non-diagnostic","ND2",25,2,"MTurk",7,2,6,-0.267162378380367
"R_2zpDVQKzwpnNicT",6,5,7,7,75,"sam","non-diagnostic","ND2",25,1,"MTurk",7,2,6.25,-0.0366710718225493
"R_pxwf11SF5uewUrT",7,7,7,7,84,"sam","non-diagnostic","ND2",59,1,"MTurk",7,3,7,0.773123762381267
"R_3DqnFze4U9tEuJY",4,5,6,7,81,"sam","non-diagnostic","ND2",25,1,"MTurk",1,5,5.5,-0.254861333374547
"R_6o3zCHiE4S8Bumt",4,5,7,6,79,"sam","non-diagnostic","ND2",25,2,"MTurk",2,5,5.5,-0.333741943061456
"R_RKWWau96EJm3xOV",7,5,6,7,79,"sam","non-diagnostic","ND2",30,1,"MTurk",7,2,6.25,0.121090147551269
"R_2QGNR1n0jpwlRBv",5,5,6,6,74,"sam","non-diagnostic","ND2",25,1,"MTurk",7,2,5.5,-0.530943467278729
"R_1eFYqCAaDa46uj5",4,5,6,5,85,"sam","non-diagnostic","ND2",25,1,"MTurk",1,5,5,-0.400321507742545
"R_3HpmPGqedA2VO0O",6,5,6,6,88,"sam","non-diagnostic","ND2",28,2,"MTurk",7,2,5.75,0.172831497400544
"R_2Bnue9gQYUTB20c",6,5,4,5,60,"sam","non-diagnostic","ND2",24,1,"MTurk",7,2,5,-1.38632912882891
"R_3NQDAHq2ypSBTnB",7,7,7,7,100,"sam","non-diagnostic","ND2",31,1,"MTurk",7,2,7,1.40416863987654
"R_2P7nka2CAo6LmWx",6,4,6,5,63,"sam","non-diagnostic","ND2",32,1,"MTurk",7,2,5.25,-1.11639751742764
"R_2X1EqMakJxjYaaT",7,7,7,7,100,"sam","non-diagnostic","ND2",41,2,"MTurk",7,2,7,1.40416863987654
