"ResponseId","sam_R1","sam_R2","sam_R3","sam_R4","sam_M1","sam_scenario","sam_condition","sam_diagnostic12","sam_valence","sam_R_tot","robin_R1","robin_R2","robin_R3","robin_R4","robin_M1","robin_scenario","robin_condition","robin_diagnostic12","robin_valence","robin_R_tot","francis_R1","francis_R2","francis_R3","francis_R4","francis_M1","francis_scenario","francis_condition","francis_diagnostic12","francis_valence","francis_R_tot","alex_R1","alex_R2","alex_R3","alex_R4","alex_M1","alex_scenario","alex_condition","alex_diagnostic12","alex_valence","alex_R_tot","age","gender","attn_chk_1Q","attn_chk_2_Q"
"R_3fAY3zLwNsm4bwm",7,7,7,7,96,"sam","non-diagnostic","ND1","good",7,7,7,7,7,95,"robin","diagnostic","NA","good",7,1,1,1,1,0,"francis","non-diagnostic","ND2","bad",1,1,1,2,1,0,"alex","diagnostic","NA","bad",1.25,32,1,7,2
"R_1FDJwVtMzpV4ksj",6,5,7,6,62,"sam","non-diagnostic","ND1","good",6,5,6,7,6,73,"robin","diagnostic","NA","good",6,7,6,5,6,65,"francis","diagnostic","NA","bad",6,6,7,6,5,72,"alex","non-diagnostic","ND2","bad",6,25,2,7,2
"R_31BhXwrv1e7qezz",6,6,7,7,81,"sam","non-diagnostic","ND1","good",6.5,6,6,7,7,90,"robin","diagnostic","NA","good",6.5,6,6,7,7,91,"francis","diagnostic","NA","bad",6.5,6,7,6,6,92,"alex","non-diagnostic","ND2","bad",6.25,25,1,7,2
"R_3HLDyydBPVfuf29",6,6,6,6,82,"sam","non-diagnostic","ND1","good",6,7,7,7,7,100,"robin","diagnostic","NA","good",7,1,1,1,1,5,"francis","non-diagnostic","ND2","bad",1,3,3,3,3,20,"alex","diagnostic","NA","bad",3,58,1,7,2
"R_2CqVTZn3xBGvqar",6,6,7,7,96,"sam","non-diagnostic","ND1","good",6.5,6,6,7,7,79,"robin","diagnostic","NA","good",6.5,7,6,7,7,83,"francis","non-diagnostic","ND2","bad",6.75,6,6,6,7,73,"alex","diagnostic","NA","bad",6.25,25,1,7,2
"R_24eYP6ciPOowv1D",6,4,3,3,71,"sam","non-diagnostic","ND1","good",4,3,5,3,3,65,"robin","diagnostic","NA","good",3.5,3,4,6,4,73,"francis","diagnostic","NA","bad",4.25,2,5,2,5,66,"alex","non-diagnostic","ND2","bad",3.5,30,1,7,3
"R_2Bb70yGHIDgiu3z",6,6,7,7,83,"sam","non-diagnostic","ND1","good",6.5,6,7,7,7,82,"robin","diagnostic","NA","good",6.75,6,7,7,7,77,"francis","non-diagnostic","ND2","bad",6.75,6,6,7,7,84,"alex","diagnostic","NA","bad",6.5,25,1,7,2
"R_1Igj7E8LcPkcZRe",5,4,5,5,60,"sam","non-diagnostic","ND1","good",4.75,6,5,6,5,55,"robin","diagnostic","NA","good",5.5,6,5,5,6,69,"francis","diagnostic","NA","bad",5.5,5,4,5,5,58,"alex","non-diagnostic","ND2","bad",4.75,43,1,7,2
"R_1CE29YIPLvzl5gS",7,7,7,7,98,"sam","non-diagnostic","ND1","good",7,7,7,7,7,98,"robin","diagnostic","NA","good",7,2,2,1,2,14,"francis","diagnostic","NA","bad",1.75,2,1,1,2,9,"alex","non-diagnostic","ND2","bad",1.5,33,2,7,2
"R_2coWtWsMs0rhWlS",5,5,5,5,72,"sam","non-diagnostic","ND1","good",5,6,6,6,6,70,"robin","diagnostic","NA","good",6,6,6,6,6,90,"francis","diagnostic","NA","bad",6,4,5,5,4,66,"alex","non-diagnostic","ND2","bad",4.5,32,2,2,5
"R_12u32ypL2s6aPJa",6,5,4,5,58,"sam","non-diagnostic","ND1","good",5,6,5,4,6,67,"robin","diagnostic","NA","good",5.25,6,5,4,5,67,"francis","non-diagnostic","ND2","bad",5,6,5,4,5,65,"alex","diagnostic","NA","bad",5,24,2,7,2
"R_3sp2mB5kIMPzfTq",6,4,5,3,52,"sam","non-diagnostic","ND1","good",4.5,4,3,4,5,60,"robin","diagnostic","NA","good",4,3,5,5,6,65,"francis","diagnostic","NA","bad",4.75,6,4,5,6,56,"alex","non-diagnostic","ND2","bad",5.25,30,1,7,3
"R_2dZnDOH1LFkMQyC",7,7,7,7,87,"sam","non-diagnostic","ND1","good",7,7,7,7,7,93,"robin","diagnostic","NA","good",7,1,1,1,1,14,"francis","non-diagnostic","ND2","bad",1,1,1,2,2,18,"alex","diagnostic","NA","bad",1.5,60,2,7,2
"R_2EucpNctvjVDZqu",4,7,4,5,48,"sam","non-diagnostic","ND1","good",5,4,7,7,5,56,"robin","diagnostic","NA","good",5.75,4,2,2,6,48,"francis","non-diagnostic","ND2","bad",3.5,5,7,6,6,46,"alex","diagnostic","NA","bad",6,30,1,7,3
"R_3L4zsfiMIh9eKIx",6,5,6,5,69,"sam","non-diagnostic","ND1","good",5.5,6,5,7,5,80,"robin","diagnostic","NA","good",5.75,6,5,6,4,65,"francis","diagnostic","NA","bad",5.25,6,5,6,4,58,"alex","non-diagnostic","ND2","bad",5.25,25,1,7,5
"R_3etA9vkK7wXT758",7,5,6,5,75,"sam","non-diagnostic","ND1","good",5.75,6,7,5,6,81,"robin","diagnostic","NA","good",6,7,6,7,6,74,"francis","diagnostic","NA","bad",6.5,6,7,6,7,79,"alex","non-diagnostic","ND2","bad",6.5,30,2,7,2
"R_3jflNS07c3cVUi0",5,6,5,6,71,"sam","non-diagnostic","ND1","good",5.5,6,5,7,5,65,"robin","diagnostic","NA","good",5.75,6,5,4,6,63,"francis","non-diagnostic","ND2","bad",5.25,6,6,6,5,73,"alex","diagnostic","NA","bad",5.75,25,1,7,5
"R_vxI2HL18gNEcOYN",6,7,7,6,85,"sam","non-diagnostic","ND1","good",6.5,5,6,5,6,60,"robin","diagnostic","NA","good",5.5,1,1,1,1,14,"francis","diagnostic","NA","bad",1,2,2,1,2,9,"alex","non-diagnostic","ND2","bad",1.75,27,1,7,2
"R_Rq9ZQodYrTEd5D3",5,6,6,5,85,"sam","non-diagnostic","ND1","good",5.5,6,5,6,6,85,"robin","diagnostic","NA","good",5.75,2,3,2,2,15,"francis","non-diagnostic","ND2","bad",2.25,2,3,3,2,20,"alex","diagnostic","NA","bad",2.5,31,2,7,2
"R_2B40bAIG1IuLvg2",6,5,4,4,73,"sam","non-diagnostic","ND1","good",4.75,4,6,5,6,79,"robin","diagnostic","NA","good",5.25,5,4,4,6,81,"francis","diagnostic","NA","bad",4.75,7,6,5,4,71,"alex","non-diagnostic","ND2","bad",5.5,42,1,7,5
"R_OcLnEyUHPdy0rdL",5,6,6,5,68,"sam","non-diagnostic","ND1","good",5.5,7,7,7,7,82,"robin","diagnostic","NA","good",7,1,4,1,4,39,"francis","non-diagnostic","ND2","bad",2.5,1,1,3,3,25,"alex","diagnostic","NA","bad",2,22,2,7,2
"R_10qFmpOQeitQsPH",7,7,7,7,100,"sam","non-diagnostic","ND1","good",7,7,7,7,7,100,"robin","diagnostic","NA","good",7,3,3,4,3,30,"francis","non-diagnostic","ND2","bad",3.25,1,1,2,2,20,"alex","diagnostic","NA","bad",1.5,25,1,7,2
"R_DqTlg8g6hnSXodj",7,7,7,7,100,"sam","non-diagnostic","ND1","good",7,7,7,7,7,100,"robin","diagnostic","NA","good",7,1,1,1,1,0,"francis","diagnostic","NA","bad",1,1,1,3,3,10,"alex","non-diagnostic","ND2","bad",2,40,2,7,2
"R_77iC4f2YpI01hv3",7,7,7,7,95,"sam","non-diagnostic","ND1","good",7,6,4,5,5,81,"robin","diagnostic","NA","good",5,6,2,5,4,70,"francis","non-diagnostic","ND2","bad",4.25,5,3,3,4,64,"alex","diagnostic","NA","bad",3.75,45,1,7,5
"R_DGdo6BQ1tu6rwad",3,4,5,5,63,"sam","non-diagnostic","ND1","good",4.25,3,4,4,4,70,"robin","diagnostic","NA","good",3.75,4,5,4,4,70,"francis","diagnostic","NA","bad",4.25,4,5,5,6,61,"alex","non-diagnostic","ND2","bad",5,35,1,7,5
"R_R34k7UzYmCfq3eN",7,7,7,7,92,"sam","non-diagnostic","ND1","good",7,7,7,7,7,91,"robin","diagnostic","NA","good",7,1,1,1,1,12,"francis","non-diagnostic","ND2","bad",1,1,1,2,2,27,"alex","diagnostic","NA","bad",1.5,31,1,7,2
"R_bjyCWoSFBJmDT1v",5,3,5,4,58,"sam","non-diagnostic","ND1","good",4.25,5,4,4,6,59,"robin","diagnostic","NA","good",4.75,5,4,6,5,59,"francis","diagnostic","NA","bad",5,5,3,5,4,57,"alex","non-diagnostic","ND2","bad",4.25,26,1,7,2
"R_2bNryqBnn7MOl1I",7,7,7,7,95,"sam","non-diagnostic","ND1","good",7,7,7,7,7,95,"robin","diagnostic","NA","good",7,2,2,1,2,10,"francis","diagnostic","NA","bad",1.75,1,1,1,1,15,"alex","non-diagnostic","ND2","bad",1,57,2,7,5
"R_2zw3HMhMJusqou6",6,7,7,6,94,"sam","non-diagnostic","ND1","good",6.5,7,7,6,7,100,"robin","diagnostic","NA","good",6.75,2,1,2,2,9,"francis","non-diagnostic","ND2","bad",1.75,1,1,3,1,4,"alex","diagnostic","NA","bad",1.5,37,2,7,2
"R_vN521X7cFuuCJQ5",5,7,6,7,86,"sam","non-diagnostic","ND1","good",6.25,7,6,6,6,93,"robin","diagnostic","NA","good",6.25,1,3,2,3,8,"francis","diagnostic","NA","bad",2.25,1,1,1,1,20,"alex","non-diagnostic","ND2","bad",1,28,1,7,2
"R_3QF1VaNcDbOhKCC",7,7,7,7,100,"sam","non-diagnostic","ND1","good",7,7,7,7,7,100,"robin","diagnostic","NA","good",7,1,1,1,1,14,"francis","non-diagnostic","ND2","bad",1,1,1,1,1,13,"alex","diagnostic","NA","bad",1,38,1,7,5
"R_2yeXmpS0hogrYM1",5,4,5,3,75,"sam","non-diagnostic","ND1","good",4.25,5,7,2,6,63,"robin","diagnostic","NA","good",5,4,3,4,7,75,"francis","diagnostic","NA","bad",4.5,5,3,7,6,91,"alex","non-diagnostic","ND2","bad",5.25,52,2,7,3
"R_VXB9k660Py9v4T7",7,6,7,7,90,"sam","non-diagnostic","ND1","good",6.75,6,7,7,6,92,"robin","diagnostic","NA","good",6.5,3,4,6,4,59,"francis","non-diagnostic","ND2","bad",4.25,1,2,3,2,23,"alex","diagnostic","NA","bad",2,31,1,7,5
"R_1luUMAxGFeQj5gv",7,7,7,7,98,"sam","non-diagnostic","ND1","good",7,7,7,7,7,98,"robin","diagnostic","NA","good",7,1,1,1,1,2,"francis","non-diagnostic","ND2","bad",1,1,1,1,1,0,"alex","diagnostic","NA","bad",1,50,1,3,2
"R_3lypSYBj7A7g05I",5,6,3,4,73,"sam","non-diagnostic","ND1","good",4.5,7,4,5,4,89,"robin","diagnostic","NA","good",5,5,3,7,6,71,"francis","non-diagnostic","ND2","bad",5.25,5,6,7,5,79,"alex","diagnostic","NA","bad",5.75,63,1,1,5
"R_29iZAa0hMto87r2",6,5,7,7,66,"sam","non-diagnostic","ND1","good",6.25,7,5,6,7,86,"robin","diagnostic","NA","good",6.25,7,6,6,7,77,"francis","diagnostic","NA","bad",6.5,7,6,7,7,88,"alex","non-diagnostic","ND2","bad",6.75,34,1,7,2
"R_3MR1cUz92iF3XWR",6,6,7,7,86,"sam","non-diagnostic","ND1","good",6.5,7,6,6,7,85,"robin","diagnostic","NA","good",6.5,6,6,7,7,83,"francis","diagnostic","NA","bad",6.5,7,6,7,6,83,"alex","non-diagnostic","ND2","bad",6.5,35,1,7,2
"R_2tojY5lchQWVZpS",7,7,7,6,65,"sam","non-diagnostic","ND1","good",6.75,7,6,6,6,71,"robin","diagnostic","NA","good",6.25,7,6,7,6,72,"francis","non-diagnostic","ND2","bad",6.5,6,6,6,7,67,"alex","diagnostic","NA","bad",6.25,31,2,7,5
"R_2RPmWe4mn3z7mNg",6,7,6,7,92,"sam","non-diagnostic","ND1","good",6.5,6,7,6,7,95,"robin","diagnostic","NA","good",6.5,6,7,6,7,91,"francis","diagnostic","NA","bad",6.5,7,6,7,6,95,"alex","non-diagnostic","ND2","bad",6.5,28,2,2,2
"R_2WwK2437NjrcD9Z",4,7,6,4,82,"sam","non-diagnostic","ND1","good",5.25,6,4,7,6,81,"robin","diagnostic","NA","good",5.75,5,7,3,6,71,"francis","non-diagnostic","ND2","bad",5.25,5,7,5,3,84,"alex","diagnostic","NA","bad",5,45,2,7,4
"R_3J4USXGgiI82u9t",7,6,7,6,89,"sam","non-diagnostic","ND1","good",6.5,6,7,6,7,92,"robin","diagnostic","NA","good",6.5,6,7,6,7,87,"francis","diagnostic","NA","bad",6.5,7,6,7,6,87,"alex","non-diagnostic","ND2","bad",6.5,46,2,7,3
"R_Rtcc4QiUYEQWtnb",5,6,5,6,73,"sam","non-diagnostic","ND1","good",5.5,5,6,6,6,71,"robin","diagnostic","NA","good",5.75,5,5,6,6,69,"francis","non-diagnostic","ND2","bad",5.5,5,6,5,6,74,"alex","diagnostic","NA","bad",5.5,25,1,4,2
"R_2Yg4oS68nfWudAX",7,3,6,7,65,"sam","non-diagnostic","ND1","good",5.75,6,1,5,4,64,"robin","diagnostic","NA","good",4,6,3,4,3,72,"francis","non-diagnostic","ND2","bad",4,1,7,6,4,63,"alex","diagnostic","NA","bad",4.5,33,1,1,5
"R_1mDlli57oMkMzNK",6,7,6,7,96,"sam","non-diagnostic","ND1","good",6.5,7,6,6,7,98,"robin","diagnostic","NA","good",6.5,3,2,2,3,10,"francis","diagnostic","NA","bad",2.5,2,1,2,1,8,"alex","non-diagnostic","ND2","bad",1.5,35,1,7,2
"R_3J8mSwbBhYW5Zoi",5,7,3,6,82,"sam","non-diagnostic","ND1","good",5.25,6,4,7,5,63,"robin","diagnostic","NA","good",5.5,5,7,4,6,82,"francis","diagnostic","NA","bad",5.5,7,4,6,3,35,"alex","non-diagnostic","ND2","bad",5,28,1,7,2
"R_3lKS6uj36iI21qo",6,6,6,6,85,"sam","non-diagnostic","ND1","good",6,7,7,7,7,100,"robin","diagnostic","NA","good",7,2,2,2,3,26,"francis","diagnostic","NA","bad",2.25,2,2,2,2,20,"alex","non-diagnostic","ND2","bad",2,77,1,7,5
"R_1davJU4VZqTcwOM",4,6,5,5,93,"sam","non-diagnostic","ND1","good",5,6,5,5,5,80,"robin","diagnostic","NA","good",5.25,6,6,5,5,90,"francis","diagnostic","NA","bad",5.5,3,5,4,4,91,"alex","non-diagnostic","ND2","bad",4,54,2,7,2
"R_2Bn9wVk1kY2Etpr",2,2,4,2,31,"sam","non-diagnostic","ND1","good",2.5,5,4,5,6,75,"robin","diagnostic","NA","good",5,4,5,6,5,75,"francis","non-diagnostic","ND2","bad",5,5,6,5,4,73,"alex","diagnostic","NA","bad",5,34,1,7,2
"R_3EXSDazdcMcGttA",7,7,7,7,100,"sam","non-diagnostic","ND1","good",7,7,7,7,7,100,"robin","diagnostic","NA","good",7,1,1,1,1,0,"francis","diagnostic","NA","bad",1,1,1,1,1,19,"alex","non-diagnostic","ND2","bad",1,52,2,7,2
"R_4Iz3MfP95cycnBL",4,4,4,4,51,"sam","non-diagnostic","ND1","good",4,7,7,7,7,100,"robin","diagnostic","NA","good",7,3,3,3,3,50,"francis","non-diagnostic","ND2","bad",3,1,1,1,1,11,"alex","diagnostic","NA","bad",1,46,2,7,2
"R_2EDVVrXmP7algs1",5,7,6,5,75,"sam","non-diagnostic","ND1","good",5.75,6,7,7,6,57,"robin","diagnostic","NA","good",6.5,6,7,6,5,81,"francis","diagnostic","NA","bad",6,5,7,6,5,83,"alex","non-diagnostic","ND2","bad",5.75,25,1,7,2
"R_10PfVM77ZSh2CVn",5,7,6,7,95,"sam","non-diagnostic","ND1","good",6.25,6,7,6,7,94,"robin","diagnostic","NA","good",6.5,7,6,7,6,98,"francis","non-diagnostic","ND2","bad",6.5,6,7,6,7,93,"alex","diagnostic","NA","bad",6.5,53,1,2,5
"R_24f6b5yn36RsyFn",4,7,6,7,62,"sam","non-diagnostic","ND1","good",6,4,7,5,6,66,"robin","diagnostic","NA","good",5.5,4,6,3,5,54,"francis","diagnostic","NA","bad",4.5,4,7,5,6,72,"alex","non-diagnostic","ND2","bad",5.5,29,1,1,2
"R_1F2JH4glBKvmZxP",5,4,7,6,85,"sam","non-diagnostic","ND1","good",5.5,5,6,7,5,73,"robin","diagnostic","NA","good",5.75,6,4,6,6,77,"francis","non-diagnostic","ND2","bad",5.5,6,5,7,6,78,"alex","diagnostic","NA","bad",6,49,1,7,2
"R_1MYzV68on91m8c2",5,6,7,3,33,"sam","non-diagnostic","ND1","good",5.25,7,1,5,1,64,"robin","diagnostic","NA","good",3.5,2,6,6,1,50,"francis","diagnostic","NA","bad",3.75,4,7,6,3,61,"alex","non-diagnostic","ND2","bad",5,24,1,7,2
"R_1Qgu5QQat4FUrN7",7,7,7,7,83,"sam","non-diagnostic","ND1","good",7,7,7,7,7,88,"robin","diagnostic","NA","good",7,7,7,7,7,82,"francis","diagnostic","NA","bad",7,7,7,7,7,87,"alex","non-diagnostic","ND2","bad",7,25,1,1,5
"R_2EcrFFSsMhaLFbv",6,5,4,6,54,"sam","non-diagnostic","ND1","good",5.25,5,4,6,5,56,"robin","diagnostic","NA","good",5,6,4,6,4,60,"francis","non-diagnostic","ND2","bad",5,6,7,4,7,61,"alex","diagnostic","NA","bad",6,43,1,7,2
"R_2dh9QGer3zmECo5",5,6,6,5,67,"sam","non-diagnostic","ND1","good",5.5,6,6,5,5,66,"robin","diagnostic","NA","good",5.5,6,6,5,6,61,"francis","non-diagnostic","ND2","bad",5.75,6,5,6,6,63,"alex","diagnostic","NA","bad",5.75,46,2,7,2
"R_3QSt4NZ9FxRvSDz",7,7,7,7,100,"sam","non-diagnostic","ND1","good",7,7,7,6,7,100,"robin","diagnostic","NA","good",6.75,1,1,1,1,0,"francis","diagnostic","NA","bad",1,1,1,1,1,0,"alex","non-diagnostic","ND2","bad",1,28,1,7,5
"R_1ocKexxsbgSHtnz",7,6,7,7,80,"sam","non-diagnostic","ND1","good",6.75,6,5,7,6,86,"robin","diagnostic","NA","good",6,7,6,7,7,91,"francis","non-diagnostic","ND2","bad",6.75,7,6,7,7,80,"alex","diagnostic","NA","bad",6.75,57,1,1,5
"R_2pLZTYbsKgKKEBW",7,6,5,6,69,"sam","non-diagnostic","ND1","good",6,6,5,6,5,60,"robin","diagnostic","NA","good",5.5,7,6,5,6,62,"francis","non-diagnostic","ND2","bad",6,6,5,6,5,64,"alex","diagnostic","NA","bad",5.5,25,1,7,5
"R_2qgSrT5btzOKvrK",6,6,5,6,56,"sam","non-diagnostic","ND1","good",5.75,7,6,5,6,66,"robin","diagnostic","NA","good",6,6,5,5,6,56,"francis","diagnostic","NA","bad",5.5,5,6,6,4,55,"alex","non-diagnostic","ND2","bad",5.25,25,1,7,5
"R_1oFPHCtZ3tmS7In",6,5,6,6,61,"sam","non-diagnostic","ND1","good",5.75,5,6,6,6,42,"robin","diagnostic","NA","good",5.75,6,5,6,6,58,"francis","diagnostic","NA","bad",5.75,6,5,5,5,50,"alex","non-diagnostic","ND2","bad",5.25,30,1,2,2
"R_3kBpSPAxqC20UZR",2,6,3,1,36,"sam","non-diagnostic","ND1","good",3,7,3,1,1,66,"robin","diagnostic","NA","good",3,2,3,4,1,40,"francis","non-diagnostic","ND2","bad",2.5,4,7,5,7,55,"alex","diagnostic","NA","bad",5.75,33,1,3,2
"R_2Uf0nfTKkIhQN8Q",7,6,6,6,79,"sam","non-diagnostic","ND1","good",6.25,7,6,6,6,89,"robin","diagnostic","NA","good",6.25,7,6,7,7,95,"francis","non-diagnostic","ND2","bad",6.75,6,7,7,7,89,"alex","diagnostic","NA","bad",6.75,36,1,1,5
"R_AnFSwaSFGAQq2Y1",6,6,6,6,94,"sam","non-diagnostic","ND1","good",6,6,6,6,6,97,"robin","diagnostic","NA","good",6,6,6,6,6,82,"francis","non-diagnostic","ND2","bad",6,2,2,2,2,36,"alex","diagnostic","NA","bad",2,22,2,7,2
"R_234c6LKII3LNvC8",7,6,5,6,76,"sam","non-diagnostic","ND1","good",6,7,6,6,7,87,"robin","diagnostic","NA","good",6.5,6,5,6,7,84,"francis","diagnostic","NA","bad",6,7,6,7,6,83,"alex","non-diagnostic","ND2","bad",6.5,58,1,7,2
"R_DAUrmwM3mZDtSjD",4,5,3,5,45,"sam","non-diagnostic","ND1","good",4.25,4,6,5,4,63,"robin","diagnostic","NA","good",4.75,5,3,6,4,62,"francis","diagnostic","NA","bad",4.5,5,3,6,4,59,"alex","non-diagnostic","ND2","bad",4.5,33,2,7,2
"R_300tsqRs8U9K4Fd",7,7,7,7,100,"sam","non-diagnostic","ND1","good",7,7,7,7,7,100,"robin","diagnostic","NA","good",7,1,1,1,1,84,"francis","non-diagnostic","ND2","bad",1,1,1,1,1,96,"alex","diagnostic","NA","bad",1,29,2,7,1
"R_NXhguGcl8q97Zcd",6,5,6,6,79,"sam","non-diagnostic","ND1","good",5.75,6,5,6,6,73,"robin","diagnostic","NA","good",5.75,6,5,6,6,85,"francis","non-diagnostic","ND2","bad",5.75,6,5,6,6,72,"alex","diagnostic","NA","bad",5.75,30,1,4,2
"R_3elsJk9etPI2dhU",7,6,6,7,60,"sam","non-diagnostic","ND1","good",6.5,4,5,6,6,52,"robin","diagnostic","NA","good",5.25,7,7,4,7,58,"francis","non-diagnostic","ND2","bad",6.25,7,6,4,5,57,"alex","diagnostic","NA","bad",5.5,42,1,1,5
"R_Z8Hlti9IkFZyiaJ",5,5,4,5,56,"sam","non-diagnostic","ND1","good",4.75,6,5,4,5,39,"robin","diagnostic","NA","good",5,6,5,5,4,62,"francis","non-diagnostic","ND2","bad",5,5,6,5,5,66,"alex","diagnostic","NA","bad",5.25,40,1,7,2
"R_1CKmkjHbC6U3Vvl",7,7,7,7,98,"sam","non-diagnostic","ND1","good",7,7,7,7,7,93,"robin","diagnostic","NA","good",7,1,1,1,1,4,"francis","diagnostic","NA","bad",1,1,1,1,1,3,"alex","non-diagnostic","ND2","bad",1,32,2,7,2
"R_3IcwFCaiCBzZns0",6,4,7,5,75,"sam","non-diagnostic","ND1","good",5.5,3,6,3,6,65,"robin","diagnostic","NA","good",4.5,7,4,7,6,72,"francis","diagnostic","NA","bad",6,7,5,7,6,76,"alex","non-diagnostic","ND2","bad",6.25,26,1,7,2
"R_3FIl8NZ2ZZSTDBv",7,7,7,7,92,"sam","non-diagnostic","ND1","good",7,7,7,7,7,100,"robin","diagnostic","NA","good",7,7,7,7,7,100,"francis","non-diagnostic","ND2","bad",7,7,6,7,7,96,"alex","diagnostic","NA","bad",6.75,54,1,7,2
"R_9NQzyrMN0lqYRW1",6,6,7,7,80,"sam","non-diagnostic","ND1","good",6.5,6,7,4,6,77,"robin","diagnostic","NA","good",5.75,4,2,3,5,39,"francis","non-diagnostic","ND2","bad",3.5,1,2,1,1,19,"alex","diagnostic","NA","bad",1.25,35,2,7,2
"R_3Ic3gCiXQNxt3Zz",7,6,5,6,15,"sam","non-diagnostic","ND1","good",6,7,6,7,7,21,"robin","diagnostic","NA","good",6.75,7,6,7,7,17,"francis","non-diagnostic","ND2","bad",6.75,7,5,6,7,10,"alex","diagnostic","NA","bad",6.25,25,1,7,2
"R_2Cdi0xLsQOEvYNl",6,7,6,7,90,"sam","non-diagnostic","ND1","good",6.5,6,5,7,6,100,"robin","diagnostic","NA","good",6,6,5,7,6,93,"francis","diagnostic","NA","bad",6,6,7,5,6,94,"alex","non-diagnostic","ND2","bad",6,43,1,2,2
"R_1d17YIVK4F85YOg",7,6,5,6,86,"sam","non-diagnostic","ND1","good",6,6,5,6,6,72,"robin","diagnostic","NA","good",5.75,6,5,6,6,82,"francis","diagnostic","NA","bad",5.75,6,5,7,6,79,"alex","non-diagnostic","ND2","bad",6,27,1,7,2
"R_5vYkPLod9d4NkXf",7,6,7,6,71,"sam","non-diagnostic","ND1","good",6.5,7,7,6,7,86,"robin","diagnostic","NA","good",6.75,7,6,7,6,82,"francis","non-diagnostic","ND2","bad",6.5,7,7,6,7,80,"alex","diagnostic","NA","bad",6.75,57,2,7,3
"R_24bHDrH2fnL2vYJ",7,7,7,7,100,"sam","non-diagnostic","ND1","good",7,7,7,7,7,100,"robin","diagnostic","NA","good",7,3,2,4,3,26,"francis","diagnostic","NA","bad",3,1,1,4,4,16,"alex","non-diagnostic","ND2","bad",2.5,58,1,7,5
"R_27Ua4ik7zlz8EEW",5,5,5,5,86,"sam","non-diagnostic","ND1","good",5,7,7,6,6,94,"robin","diagnostic","NA","good",6.5,6,6,6,6,91,"francis","non-diagnostic","ND2","bad",6,2,2,2,2,15,"alex","diagnostic","NA","bad",2,25,2,7,5
"R_3dSKBSTxYF1DX9L",7,6,7,6,91,"sam","non-diagnostic","ND1","good",6.5,6,7,6,7,70,"robin","diagnostic","NA","good",6.5,7,6,7,6,83,"francis","non-diagnostic","ND2","bad",6.5,2,2,4,2,26,"alex","diagnostic","NA","bad",2.5,44,2,7,5
"R_UsWXfQnfyJ98vOV",7,7,7,7,100,"sam","non-diagnostic","ND1","good",7,7,7,7,7,100,"robin","diagnostic","NA","good",7,1,1,1,1,0,"francis","diagnostic","NA","bad",1,1,1,1,1,0,"alex","non-diagnostic","ND2","bad",1,25,2,7,2
"R_OvZS0vl4d3kS785",6,5,3,2,75,"sam","non-diagnostic","ND1","good",4,3,1,5,2,69,"robin","diagnostic","NA","good",2.75,7,6,2,1,68,"francis","non-diagnostic","ND2","bad",4,3,4,7,7,68,"alex","diagnostic","NA","bad",5.25,24,1,7,2
"R_3DcOl6LSoqfo18u",7,7,7,7,90,"sam","non-diagnostic","ND1","good",7,7,7,7,7,90,"robin","diagnostic","NA","good",7,1,1,1,3,10,"francis","non-diagnostic","ND2","bad",1.5,1,1,3,3,10,"alex","diagnostic","NA","bad",2,58,1,7,2
"R_1ddl7LaOFYemUuf",7,6,7,6,67,"sam","non-diagnostic","ND1","good",6.5,7,6,7,6,66,"robin","diagnostic","NA","good",6.5,7,6,7,6,61,"francis","diagnostic","NA","bad",6.5,7,6,7,6,69,"alex","non-diagnostic","ND2","bad",6.5,32,1,1,5
"R_2tosVCYunoSexUc",6,6,5,5,79,"sam","non-diagnostic","ND1","good",5.5,7,7,7,7,89,"robin","diagnostic","NA","good",7,1,2,1,2,5,"francis","non-diagnostic","ND2","bad",1.5,1,1,1,1,5,"alex","diagnostic","NA","bad",1,22,2,7,5
"R_3rTmkYO7Cim9P4I",5,5,6,6,75,"sam","non-diagnostic","ND1","good",5.5,6,6,6,6,80,"robin","diagnostic","NA","good",6,2,2,2,3,15,"francis","diagnostic","NA","bad",2.25,3,3,4,4,40,"alex","non-diagnostic","ND2","bad",3.5,61,1,7,5
"R_3LigWFUUAYBhacS",7,7,7,7,100,"sam","non-diagnostic","ND1","good",7,7,7,7,7,100,"robin","diagnostic","NA","good",7,1,1,1,1,0,"francis","diagnostic","NA","bad",1,1,1,1,1,0,"alex","non-diagnostic","ND2","bad",1,64,2,7,2
"R_2uVu7XXWrBdViqc",7,7,7,7,100,"sam","non-diagnostic","ND1","good",7,7,7,7,7,100,"robin","diagnostic","NA","good",7,1,2,1,1,2,"francis","non-diagnostic","ND2","bad",1.25,1,1,2,2,10,"alex","diagnostic","NA","bad",1.5,49,1,7,2
"R_2YtFLOweqGw0t9M",7,7,6,5,70,"sam","non-diagnostic","ND1","good",6.25,6,7,5,5,68,"robin","diagnostic","NA","good",5.75,7,6,5,6,90,"francis","diagnostic","NA","bad",6,7,6,5,7,83,"alex","non-diagnostic","ND2","bad",6.25,25,1,7,1
"R_2sU3SVR8rbebKqK",5,6,5,6,65,"sam","non-diagnostic","ND1","good",5.5,5,6,6,6,63,"robin","diagnostic","NA","good",5.75,2,2,2,2,20,"francis","diagnostic","NA","bad",2,2,2,2,2,19,"alex","non-diagnostic","ND2","bad",2,66,1,7,2
